"プロット タイトル: Microstation_00_ecser_surface_210528"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
393,05/31/2021 08:40:01 午前,1086.2,0.00,1.51,1010.150
394,05/31/2021 08:50:01 午前,1138.7,0.00,1.01,1010.050
395,05/31/2021 09:00:01 午前,1191.2,0.00,1.01,1010.050
396,05/31/2021 09:10:01 午前,1246.2,0.50,2.01,1010.150
397,05/31/2021 09:20:01 午前,1306.2,1.51,4.03,1010.150
398,05/31/2021 09:30:01 午前,1351.2,2.01,3.52,1010.150
399,05/31/2021 09:40:01 午前,1413.7,1.51,3.52,1010.150
400,05/31/2021 09:50:01 午前,1463.7,1.01,2.52,1010.050
401,05/31/2021 10:00:01 午前,1511.2,0.00,1.51,1010.150
402,05/31/2021 10:10:01 午前,1543.7,0.00,2.01,1009.950
403,05/31/2021 10:20:01 午前,1588.7,1.51,4.03,1009.950
404,05/31/2021 10:30:01 午前,1621.2,1.51,3.02,1009.850
405,05/31/2021 10:40:01 午前,1648.7,2.52,4.53,1010.250
406,05/31/2021 10:50:01 午前,1678.7,3.02,5.54,1009.850
407,05/31/2021 11:00:01 午前,1721.2,2.01,5.03,1009.650
408,05/31/2021 11:10:01 午前,1741.2,3.52,5.54,1009.550
409,05/31/2021 11:20:01 午前,1763.7,3.02,5.03,1009.650
410,05/31/2021 11:30:01 午前,1788.7,2.52,4.53,1009.550
411,05/31/2021 11:40:01 午前,1803.7,2.52,5.03,1009.450
412,05/31/2021 11:50:01 午前,1813.7,3.02,5.54,1009.550
413,05/31/2021 12:00:01 午後,1818.7,2.52,5.03,1009.550
414,05/31/2021 12:10:01 午後,1823.7,2.52,4.53,1009.750
415,05/31/2021 12:20:01 午後,1828.7,3.52,5.54,1009.550
416,05/31/2021 12:30:01 午後,1816.2,3.52,5.54,1010.250
417,05/31/2021 12:40:01 午後,1816.2,2.52,4.53,1010.250
418,05/31/2021 12:50:01 午後,1821.2,2.01,4.03,1010.450
419,05/31/2021 01:00:01 午後,1803.7,1.51,3.52,1010.550
420,05/31/2021 01:10:01 午後,1783.7,2.01,4.03,1010.350
421,05/31/2021 01:20:01 午後,1766.2,2.01,4.53,1010.250
422,05/31/2021 01:30:01 午後,1753.7,2.52,4.53,1010.450
423,05/31/2021 01:40:01 午後,1731.2,2.01,4.03,1010.450
424,05/31/2021 01:50:01 午後,1701.2,2.01,3.52,1010.450
425,05/31/2021 02:00:01 午後,1673.7,2.01,4.03,1010.450
426,05/31/2021 02:10:01 午後,1646.2,2.52,4.03,1010.450
427,05/31/2021 02:20:01 午後,1608.7,3.02,4.53,1010.450
428,05/31/2021 02:30:01 午後,1571.2,2.52,4.53,1010.450
429,05/31/2021 02:40:01 午後,1533.7,2.01,4.53,1010.150
430,05/31/2021 02:50:01 午後,1486.2,1.51,3.02,1010.050
431,05/31/2021 03:00:01 午後,1448.7,1.51,4.03,1009.950
432,05/31/2021 03:10:01 午後,1318.7,1.51,3.52,1009.950
433,05/31/2021 03:20:01 午後,1033.7,2.01,4.53,1009.950
434,05/31/2021 03:30:01 午後,1033.7,2.52,4.03,1009.950
435,05/31/2021 03:40:01 午後,1323.7,2.52,4.53,1010.050
436,05/31/2021 03:50:01 午後,1086.2,2.52,4.53,1010.150
437,05/31/2021 04:00:01 午後,1146.2,2.01,4.53,1010.050
438,05/31/2021 04:10:01 午後,1078.7,1.51,3.52,1010.250
439,05/31/2021 04:20:01 午後,1018.7,1.51,3.52,1010.050
440,05/31/2021 04:30:01 午後,711.2,2.01,4.03,1010.150
441,05/31/2021 04:40:01 午後,761.2,2.52,4.53,1010.150
442,05/31/2021 04:50:01 午後,878.7,2.52,5.03,1010.250
443,05/31/2021 05:00:01 午後,746.2,2.52,4.53,1010.350
444,05/31/2021 05:10:01 午後,626.2,2.52,4.53,1010.350
445,05/31/2021 05:20:01 午後,381.2,3.02,5.03,1010.550
446,05/31/2021 05:30:01 午後,471.2,1.51,4.03,1010.450
447,05/31/2021 05:40:01 午後,546.2,1.01,3.02,1010.550
448,05/31/2021 05:50:01 午後,193.7,0.50,2.52,1010.750
449,05/31/2021 06:00:01 午後,406.2,0.00,2.01,1010.750
450,05/31/2021 06:10:01 午後,206.2,0.00,1.51,1010.950
451,05/31/2021 06:20:01 午後,248.7,0.00,1.51,1010.950
452,05/31/2021 06:30:01 午後,163.7,0.50,1.51,1010.850
453,05/31/2021 06:40:01 午後,113.7,0.50,2.01,1010.950
454,05/31/2021 06:50:01 午後,96.2,0.50,2.01,1011.050
455,05/31/2021 07:00:01 午後,38.7,0.50,2.01,1011.350
456,05/31/2021 07:10:01 午後,28.7,1.01,2.52,1011.550
457,05/31/2021 07:20:01 午後,6.2,0.50,1.51,1011.750
458,05/31/2021 07:30:01 午後,1.2,0.00,2.01,1011.950
459,05/31/2021 07:40:01 午後,1.2,0.00,2.01,1012.050
460,05/31/2021 07:50:01 午後,1.2,0.00,2.01,1012.150
461,05/31/2021 08:00:01 午後,1.2,0.00,2.01,1012.250
462,05/31/2021 08:10:01 午後,1.2,0.50,2.01,1012.150
463,05/31/2021 08:20:01 午後,1.2,0.00,1.51,1012.250
464,05/31/2021 08:30:01 午後,1.2,0.00,1.51,1012.450
465,05/31/2021 08:40:01 午後,1.2,0.50,1.51,1012.550
466,05/31/2021 08:50:01 午後,1.2,0.00,1.51,1012.850
467,05/31/2021 09:00:01 午後,1.2,0.00,1.51,1012.950
468,05/31/2021 09:10:01 午後,1.2,0.00,1.01,1013.250
469,05/31/2021 09:20:01 午後,1.2,0.00,1.01,1013.250
470,05/31/2021 09:30:01 午後,1.2,0.00,1.01,1013.250
471,05/31/2021 09:40:01 午後,1.2,0.00,1.01,1013.450
472,05/31/2021 09:50:01 午後,1.2,0.00,1.01,1013.450
473,05/31/2021 10:00:01 午後,1.2,0.00,1.01,1013.450
474,05/31/2021 10:10:01 午後,1.2,0.00,1.01,1013.350
475,05/31/2021 10:20:01 午後,1.2,0.00,1.51,1013.450
476,05/31/2021 10:30:01 午後,1.2,0.00,2.01,1013.350
477,05/31/2021 10:40:01 午後,1.2,0.00,1.01,1013.350
478,05/31/2021 10:50:01 午後,1.2,0.00,1.51,1013.350
479,05/31/2021 11:00:01 午後,1.2,0.00,1.51,1013.150
480,05/31/2021 11:10:01 午後,1.2,0.50,2.01,1013.250
481,05/31/2021 11:20:01 午後,1.2,0.00,1.51,1013.150
482,05/31/2021 11:30:01 午後,1.2,0.00,2.01,1013.150
483,05/31/2021 11:40:01 午後,1.2,0.00,1.51,1013.150
484,05/31/2021 11:50:01 午後,1.2,0.00,1.01,1013.050
485,06/01/2021 12:00:01 午前,1.2,0.00,1.51,1013.150
486,06/01/2021 12:10:01 午前,1.2,0.00,1.01,1012.950
487,06/01/2021 12:20:01 午前,1.2,0.00,1.51,1012.950
488,06/01/2021 12:30:01 午前,1.2,0.00,1.51,1012.850
489,06/01/2021 12:40:01 午前,1.2,0.00,1.51,1012.950
490,06/01/2021 12:50:01 午前,1.2,0.00,1.51,1013.050
491,06/01/2021 01:00:01 午前,1.2,0.00,0.50,1012.750
492,06/01/2021 01:10:01 午前,1.2,0.00,1.01,1012.650
493,06/01/2021 01:20:01 午前,1.2,0.00,1.51,1012.550
494,06/01/2021 01:30:01 午前,1.2,0.00,1.51,1012.250
495,06/01/2021 01:40:01 午前,1.2,0.00,2.01,1012.250
496,06/01/2021 01:50:01 午前,1.2,0.00,1.51,1012.150
497,06/01/2021 02:00:01 午前,1.2,0.00,1.51,1012.050
498,06/01/2021 02:10:01 午前,1.2,0.00,1.01,1012.250
499,06/01/2021 02:20:01 午前,1.2,0.00,1.01,1011.950
500,06/01/2021 02:30:01 午前,1.2,0.00,1.51,1011.950
501,06/01/2021 02:40:01 午前,1.2,0.00,1.51,1012.150
502,06/01/2021 02:50:01 午前,1.2,0.00,1.51,1012.050
503,06/01/2021 03:00:01 午前,1.2,0.00,1.51,1011.950
504,06/01/2021 03:10:01 午前,1.2,0.00,1.01,1012.150
505,06/01/2021 03:20:01 午前,1.2,0.00,0.50,1012.050
506,06/01/2021 03:30:01 午前,1.2,0.00,1.51,1012.250
507,06/01/2021 03:40:01 午前,1.2,0.00,1.01,1012.350
508,06/01/2021 03:50:01 午前,1.2,0.00,2.52,1012.350
509,06/01/2021 04:00:01 午前,1.2,0.50,2.01,1012.650
510,06/01/2021 04:10:01 午前,1.2,0.00,1.51,1012.650
511,06/01/2021 04:20:01 午前,1.2,0.00,1.51,1012.650
512,06/01/2021 04:30:01 午前,1.2,0.00,2.52,1012.950
513,06/01/2021 04:40:01 午前,1.2,0.00,0.50,1013.150
514,06/01/2021 04:50:01 午前,1.2,0.00,2.01,1013.250
515,06/01/2021 05:00:01 午前,1.2,0.00,1.01,1013.450
516,06/01/2021 05:10:01 午前,3.7,0.00,1.51,1013.550
517,06/01/2021 05:20:01 午前,11.2,0.00,1.51,1013.550
518,06/01/2021 05:30:01 午前,26.2,0.00,1.51,1013.550
519,06/01/2021 05:40:01 午前,56.2,0.00,1.01,1013.650
520,06/01/2021 05:50:01 午前,83.7,0.00,1.01,1013.450
521,06/01/2021 06:00:01 午前,98.7,0.00,1.51,1013.650
522,06/01/2021 06:10:01 午前,108.7,0.00,0.00,1013.550
523,06/01/2021 06:20:01 午前,116.2,0.00,0.50,1013.550
524,06/01/2021 06:30:01 午前,163.7,0.00,1.51,1013.650
525,06/01/2021 06:40:01 午前,346.2,0.00,1.01,1012.950
526,06/01/2021 06:50:01 午前,411.2,0.00,1.01,1012.950
527,06/01/2021 07:00:01 午前,463.7,0.50,2.52,1012.750
528,06/01/2021 07:10:01 午前,506.2,0.00,1.51,1012.750
529,06/01/2021 07:20:01 午前,566.2,0.00,2.01,1012.950
530,06/01/2021 07:30:01 午前,641.2,0.00,2.01,1013.050
531,06/01/2021 07:40:01 午前,706.2,0.00,1.51,1013.050
532,06/01/2021 07:50:01 午前,768.7,0.00,0.50,1013.250
533,06/01/2021 08:00:01 午前,826.2,0.00,0.50,1013.250
534,06/01/2021 08:10:01 午前,888.7,0.00,1.51,1013.450
535,06/01/2021 08:20:01 午前,951.2,1.01,2.01,1013.450
536,06/01/2021 08:30:01 午前,1026.2,1.01,2.52,1013.350
537,06/01/2021 08:40:01 午前,1081.2,1.01,2.52,1013.250
538,06/01/2021 08:50:01 午前,1146.2,1.51,3.52,1013.150
539,06/01/2021 09:00:01 午前,1203.7,1.01,3.02,1012.950
540,06/01/2021 09:10:01 午前,1261.2,1.51,3.02,1012.950
541,06/01/2021 09:20:01 午前,1316.2,1.01,3.02,1013.050
542,06/01/2021 09:30:01 午前,1388.7,1.51,3.02,1012.950
543,06/01/2021 09:40:01 午前,1438.7,1.01,2.52,1012.950
544,06/01/2021 09:50:01 午前,1488.7,1.51,2.52,1012.750
545,06/01/2021 10:00:01 午前,1531.2,1.51,3.02,1012.850
546,06/01/2021 10:10:01 午前,1566.2,1.01,2.52,1012.750
547,06/01/2021 10:20:01 午前,1593.7,2.01,3.52,1012.750
548,06/01/2021 10:30:01 午前,1631.2,1.51,3.52,1012.650
549,06/01/2021 10:40:01 午前,1673.7,1.51,4.03,1012.850
550,06/01/2021 10:50:01 午前,1703.7,2.52,4.53,1012.550
551,06/01/2021 11:00:01 午前,1731.2,2.52,4.53,1012.650
552,06/01/2021 11:10:01 午前,1766.2,1.51,4.03,1012.650
553,06/01/2021 11:20:01 午前,1798.7,2.01,4.03,1012.650
554,06/01/2021 11:30:01 午前,1811.2,3.02,5.03,1012.550
555,06/01/2021 11:40:01 午前,1838.7,3.02,5.03,1012.550
556,06/01/2021 11:50:01 午前,1841.2,3.02,5.03,1012.750
557,06/01/2021 12:00:01 午後,1856.2,2.01,5.03,1012.850
558,06/01/2021 12:10:01 午後,1851.2,0.50,3.02,1012.950
559,06/01/2021 12:20:01 午後,1853.7,1.01,3.02,1013.050
560,06/01/2021 12:30:01 午後,1858.7,1.51,4.03,1013.550
561,06/01/2021 12:40:01 午後,1858.7,1.01,4.03,1013.350
562,06/01/2021 12:50:01 午後,1858.7,2.01,4.03,1013.450
563,06/01/2021 01:00:01 午後,1826.2,1.51,3.52,1013.250
564,06/01/2021 01:10:01 午後,1818.7,2.01,4.03,1013.350
565,06/01/2021 01:20:01 午後,1836.2,2.01,4.03,1013.250
566,06/01/2021 01:30:01 午後,1186.2,2.52,4.53,1013.250
567,06/01/2021 01:40:01 午後,1778.7,2.52,4.53,1013.150
568,06/01/2021 01:50:01 午後,1741.2,2.01,4.03,1013.050
569,06/01/2021 02:00:01 午後,1551.2,2.01,4.03,1012.950
570,06/01/2021 02:10:01 午後,1188.7,2.01,3.52,1013.050
571,06/01/2021 02:20:01 午後,1858.7,2.52,4.53,1012.650
572,06/01/2021 02:30:01 午後,1581.2,2.52,4.53,1012.750
573,06/01/2021 02:40:01 午後,1583.7,2.01,3.52,1012.950
574,06/01/2021 02:50:01 午後,1473.7,3.02,4.53,1012.850
575,06/01/2021 03:00:01 午後,1496.2,3.02,5.03,1012.850
576,06/01/2021 03:10:01 午後,856.2,2.52,4.53,1012.750
577,06/01/2021 03:20:01 午後,1433.7,3.02,5.03,1012.750
578,06/01/2021 03:30:01 午後,1336.2,3.02,4.53,1012.550
579,06/01/2021 03:40:01 午後,1301.2,3.52,5.54,1012.550
580,06/01/2021 03:50:01 午後,1226.2,3.02,5.54,1012.850
581,06/01/2021 04:00:01 午後,1136.2,3.02,5.03,1012.750
582,06/01/2021 04:10:01 午後,1063.7,2.52,4.53,1012.850
583,06/01/2021 04:20:01 午後,991.2,3.02,5.54,1012.850
584,06/01/2021 04:30:01 午後,923.7,3.52,5.54,1013.050
585,06/01/2021 04:40:01 午後,866.2,2.52,5.54,1013.150
586,06/01/2021 04:50:01 午後,798.7,3.52,6.04,1013.050
587,06/01/2021 05:00:01 午後,733.7,3.52,5.03,1013.250
588,06/01/2021 05:10:01 午後,666.2,3.52,5.54,1013.150
589,06/01/2021 05:20:01 午後,608.7,2.52,5.54,1013.150
590,06/01/2021 05:30:01 午後,533.7,4.03,6.54,1012.950
591,06/01/2021 05:40:01 午後,471.2,3.02,6.04,1012.950
592,06/01/2021 05:50:01 午後,421.2,3.02,5.54,1013.050
593,06/01/2021 06:00:01 午後,351.2,3.02,5.54,1013.250
594,06/01/2021 06:10:01 午後,236.2,2.52,5.03,1013.250
595,06/01/2021 06:20:01 午後,121.2,1.51,4.03,1013.650
596,06/01/2021 06:30:01 午後,81.2,1.51,3.52,1013.750
597,06/01/2021 06:40:01 午後,83.7,1.01,2.52,1013.850
598,06/01/2021 06:50:01 午後,61.2,1.51,3.02,1013.850
599,06/01/2021 07:00:01 午後,41.2,1.51,3.02,1013.850
600,06/01/2021 07:10:01 午後,21.2,1.01,3.02,1013.950
601,06/01/2021 07:20:01 午後,6.2,1.01,3.02,1014.250
602,06/01/2021 07:30:01 午後,1.2,1.01,2.52,1013.950
603,06/01/2021 07:40:01 午後,1.2,0.50,2.01,1013.950
604,06/01/2021 07:50:01 午後,1.2,0.00,1.51,1014.250
605,06/01/2021 08:00:01 午後,1.2,0.50,1.51,1014.550
606,06/01/2021 08:10:01 午後,1.2,0.00,2.01,1014.950
607,06/01/2021 08:20:01 午後,1.2,0.00,2.01,1015.050
608,06/01/2021 08:30:01 午後,1.2,0.00,1.51,1014.750
609,06/01/2021 08:40:01 午後,1.2,0.00,1.51,1015.050
610,06/01/2021 08:50:01 午後,1.2,0.00,1.51,1015.050
611,06/01/2021 09:00:01 午後,1.2,0.00,1.51,1015.050
612,06/01/2021 09:10:01 午後,1.2,0.50,2.01,1015.050
613,06/01/2021 09:20:01 午後,1.2,0.00,1.01,1015.150
614,06/01/2021 09:30:01 午後,1.2,0.00,1.51,1015.350
615,06/01/2021 09:40:01 午後,1.2,0.00,1.01,1015.450
616,06/01/2021 09:50:01 午後,1.2,0.00,1.51,1015.650
617,06/01/2021 10:00:01 午後,1.2,0.00,1.01,1015.650
618,06/01/2021 10:10:01 午後,1.2,0.00,1.01,1015.450
619,06/01/2021 10:20:01 午後,1.2,0.00,1.51,1015.250
620,06/01/2021 10:30:01 午後,1.2,0.00,1.51,1015.050
621,06/01/2021 10:40:01 午後,1.2,0.00,1.01,1015.150
622,06/01/2021 10:50:01 午後,1.2,0.00,1.51,1015.150
623,06/01/2021 11:00:01 午後,1.2,0.00,1.51,1015.050
624,06/01/2021 11:10:01 午後,1.2,0.00,1.51,1015.050
625,06/01/2021 11:20:01 午後,1.2,0.00,1.01,1015.250
626,06/01/2021 11:30:01 午後,1.2,0.00,0.00,1015.050
627,06/01/2021 11:40:01 午後,1.2,0.00,0.00,1014.950
628,06/01/2021 11:50:01 午後,1.2,0.00,1.01,1014.950
629,06/02/2021 12:00:01 午前,1.2,0.00,0.50,1014.950
630,06/02/2021 12:10:01 午前,1.2,0.00,0.00,1014.950
631,06/02/2021 12:20:01 午前,1.2,0.00,1.01,1014.950
632,06/02/2021 12:30:01 午前,1.2,0.00,1.51,1015.350
633,06/02/2021 12:40:01 午前,1.2,0.50,2.01,1015.150
634,06/02/2021 12:50:01 午前,1.2,1.01,2.01,1015.050
635,06/02/2021 01:00:01 午前,1.2,0.50,1.51,1014.850
636,06/02/2021 01:10:01 午前,1.2,0.00,1.51,1014.550
637,06/02/2021 01:20:01 午前,1.2,0.00,1.51,1014.550
638,06/02/2021 01:30:01 午前,1.2,0.00,1.01,1014.950
639,06/02/2021 01:40:01 午前,1.2,0.00,0.00,1015.050
640,06/02/2021 01:50:01 午前,1.2,0.00,0.00,1014.950
641,06/02/2021 02:00:01 午前,1.2,0.00,0.00,1014.950
642,06/02/2021 02:10:01 午前,1.2,0.00,1.01,1014.950
643,06/02/2021 02:20:01 午前,1.2,0.00,1.51,1014.450
644,06/02/2021 02:30:01 午前,1.2,0.00,2.01,1014.750
645,06/02/2021 02:40:01 午前,1.2,0.00,1.51,1014.950
646,06/02/2021 02:50:01 午前,1.2,0.00,2.01,1014.750
647,06/02/2021 03:00:01 午前,1.2,0.50,2.52,1014.650
648,06/02/2021 03:10:01 午前,1.2,0.00,1.01,1014.750
649,06/02/2021 03:20:01 午前,1.2,0.00,1.01,1014.950
650,06/02/2021 03:30:01 午前,1.2,0.00,1.01,1014.850
651,06/02/2021 03:40:01 午前,1.2,0.00,1.01,1014.650
652,06/02/2021 03:50:01 午前,1.2,0.00,1.51,1014.450
653,06/02/2021 04:00:01 午前,1.2,0.00,0.00,1014.150
654,06/02/2021 04:10:01 午前,1.2,0.00,0.50,1014.650
655,06/02/2021 04:20:01 午前,1.2,0.00,1.01,1014.650
656,06/02/2021 04:30:01 午前,1.2,0.00,1.01,1014.350
657,06/02/2021 04:40:01 午前,1.2,0.00,1.01,1014.150
658,06/02/2021 04:50:01 午前,1.2,0.50,2.01,1013.950
659,06/02/2021 05:00:01 午前,1.2,0.00,1.51,1014.350
660,06/02/2021 05:10:01 午前,1.2,0.00,0.50,1014.550
661,06/02/2021 05:20:01 午前,3.7,0.00,1.51,1014.850
662,06/02/2021 05:30:01 午前,11.2,0.00,2.01,1014.950
663,06/02/2021 05:40:01 午前,31.2,0.00,0.50,1015.150
664,06/02/2021 05:50:01 午前,43.7,0.00,1.01,1015.150
665,06/02/2021 06:00:01 午前,48.7,0.00,2.01,1015.150
666,06/02/2021 06:10:01 午前,93.7,0.00,2.01,1015.050
667,06/02/2021 06:20:01 午前,93.7,0.50,2.01,1014.950
668,06/02/2021 06:30:01 午前,113.7,0.00,1.01,1014.950
669,06/02/2021 06:40:01 午前,146.2,0.50,1.51,1015.050
670,06/02/2021 06:50:01 午前,188.7,0.00,1.01,1014.950
671,06/02/2021 07:00:01 午前,181.2,0.00,2.01,1015.350
672,06/02/2021 07:10:01 午前,183.7,0.00,1.51,1015.350
673,06/02/2021 07:20:01 午前,213.7,0.00,1.01,1015.250
674,06/02/2021 07:30:01 午前,276.2,0.00,0.50,1015.150
675,06/02/2021 07:40:01 午前,481.2,0.00,1.01,1015.150
676,06/02/2021 07:50:01 午前,593.7,0.00,1.01,1015.150
677,06/02/2021 08:00:01 午前,433.7,0.00,1.01,1015.450
678,06/02/2021 08:10:01 午前,528.7,0.00,1.01,1015.250
679,06/02/2021 08:20:01 午前,363.7,0.00,1.01,1015.250
680,06/02/2021 08:30:01 午前,261.2,0.00,1.01,1015.450
681,06/02/2021 08:40:01 午前,261.2,0.00,1.51,1015.150
682,06/02/2021 08:50:01 午前,543.7,0.00,1.51,1014.650
683,06/02/2021 09:00:01 午前,778.7,0.00,1.51,1014.450
684,06/02/2021 09:10:01 午前,866.2,0.50,3.02,1014.250
685,06/02/2021 09:20:01 午前,608.7,0.00,2.01,1014.450
686,06/02/2021 09:30:01 午前,823.7,0.00,1.51,1014.150
687,06/02/2021 09:40:01 午前,1271.2,0.50,2.52,1013.450
688,06/02/2021 09:50:01 午前,1053.7,0.50,3.02,1013.850
689,06/02/2021 10:00:01 午前,996.2,0.50,3.02,1013.750
690,06/02/2021 10:10:01 午前,1118.7,0.50,2.52,1013.650
691,06/02/2021 10:20:01 午前,1176.2,0.50,2.52,1013.650
692,06/02/2021 10:30:01 午前,938.7,0.50,2.01,1013.850
693,06/02/2021 10:40:01 午前,446.2,0.50,3.02,1013.950
694,06/02/2021 10:50:01 午前,508.7,0.00,2.01,1013.750
695,06/02/2021 11:00:01 午前,668.7,0.50,2.52,1013.850
696,06/02/2021 11:10:01 午前,963.7,1.01,2.52,1013.550
697,06/02/2021 11:20:01 午前,1196.2,0.50,3.02,1013.450
698,06/02/2021 11:30:01 午前,886.2,0.50,2.01,1013.950
699,06/02/2021 11:40:01 午前,816.2,1.01,3.02,1014.050
700,06/02/2021 11:50:01 午前,638.7,1.01,2.52,1014.150
701,06/02/2021 12:00:01 午後,643.7,1.01,2.52,1014.350
702,06/02/2021 12:10:01 午後,636.2,1.51,3.52,1014.250
703,06/02/2021 12:20:01 午後,756.2,1.01,2.52,1014.250
704,06/02/2021 12:30:01 午後,633.7,1.51,3.52,1014.450
705,06/02/2021 12:40:01 午後,1138.7,1.01,2.52,1014.150
706,06/02/2021 12:50:01 午後,828.7,1.01,2.52,1014.350
707,06/02/2021 01:00:01 午後,943.7,1.01,3.02,1014.050
708,06/02/2021 01:10:01 午後,2276.2,0.50,2.52,1014.050
709,06/02/2021 01:20:01 午後,983.7,1.51,3.52,1014.150
710,06/02/2021 01:30:01 午後,711.2,2.01,4.03,1014.050
711,06/02/2021 01:40:01 午後,716.2,1.51,3.52,1013.750
712,06/02/2021 01:50:01 午後,1186.2,1.51,2.52,1013.750
713,06/02/2021 02:00:01 午後,1053.7,1.01,3.02,1013.950
714,06/02/2021 02:10:01 午後,1236.2,0.50,1.51,1013.950
715,06/02/2021 02:20:01 午後,671.2,1.01,3.02,1014.150
716,06/02/2021 02:30:01 午後,621.2,1.51,3.52,1013.950
717,06/02/2021 02:40:01 午後,541.2,1.51,3.02,1014.150
718,06/02/2021 02:50:01 午後,388.7,1.01,2.52,1014.250
719,06/02/2021 03:00:01 午後,401.2,1.01,3.02,1014.150
720,06/02/2021 03:10:01 午後,386.2,0.50,2.52,1014.050
721,06/02/2021 03:20:01 午後,296.2,1.51,3.02,1013.950
722,06/02/2021 03:30:01 午後,271.2,0.50,2.01,1013.750
723,06/02/2021 03:40:01 午後,331.2,1.01,2.52,1013.650
724,06/02/2021 03:50:01 午後,318.7,1.01,2.52,1013.750
725,06/02/2021 04:00:01 午後,288.7,0.50,2.01,1013.650
726,06/02/2021 04:10:01 午後,371.2,0.50,1.51,1013.750
727,06/02/2021 04:20:01 午後,331.2,0.00,1.01,1013.550
728,06/02/2021 04:30:01 午後,223.7,0.00,1.01,1013.450
729,06/02/2021 04:40:01 午後,261.2,0.00,1.01,1013.050
730,06/02/2021 04:50:01 午後,223.7,0.50,2.01,1013.150
731,06/02/2021 05:00:01 午後,178.7,1.01,2.52,1013.050
732,06/02/2021 05:10:01 午後,121.2,1.01,2.52,1013.050
733,06/02/2021 05:20:01 午後,108.7,0.50,2.01,1013.150
734,06/02/2021 05:30:01 午後,98.7,0.00,1.01,1013.350
735,06/02/2021 05:40:01 午後,78.7,0.00,1.01,1013.250
736,06/02/2021 05:50:01 午後,71.2,0.00,0.50,1013.750
737,06/02/2021 06:00:01 午後,143.7,0.00,1.01,1013.750
738,06/02/2021 06:10:01 午後,113.7,0.00,1.01,1013.850
739,06/02/2021 06:20:01 午後,151.2,0.00,1.01,1013.450
740,06/02/2021 06:30:01 午後,161.2,0.50,1.51,1013.550
741,06/02/2021 06:40:01 午後,73.7,1.01,3.52,1013.350
742,06/02/2021 06:50:01 午後,38.7,0.50,2.52,1013.150
743,06/02/2021 07:00:01 午後,26.2,0.00,1.51,1013.450
744,06/02/2021 07:10:01 午後,16.2,0.00,1.51,1013.250
745,06/02/2021 07:20:01 午後,6.2,0.00,1.51,1013.150
746,06/02/2021 07:30:01 午後,1.2,0.50,1.51,1013.050
747,06/02/2021 07:40:01 午後,1.2,0.00,1.51,1012.950
748,06/02/2021 07:50:01 午後,1.2,0.00,1.01,1013.250
749,06/02/2021 08:00:01 午後,1.2,0.00,1.01,1013.150
750,06/02/2021 08:10:01 午後,1.2,0.00,1.01,1013.150
751,06/02/2021 08:20:01 午後,1.2,0.00,1.01,1013.350
752,06/02/2021 08:30:01 午後,1.2,0.00,1.51,1013.250
753,06/02/2021 08:40:01 午後,1.2,0.00,0.50,1013.250
754,06/02/2021 08:50:01 午後,1.2,0.00,1.01,1013.250
755,06/02/2021 09:00:01 午後,1.2,0.50,2.01,1013.150
756,06/02/2021 09:10:01 午後,1.2,0.00,1.51,1012.850
757,06/02/2021 09:20:01 午後,1.2,0.00,3.02,1012.850
758,06/02/2021 09:30:01 午後,1.2,0.00,2.52,1013.150
759,06/02/2021 09:40:01 午後,1.2,0.00,1.51,1013.150
760,06/02/2021 09:50:01 午後,1.2,0.00,1.51,1013.050
761,06/02/2021 10:00:01 午後,1.2,0.00,1.51,1012.950
762,06/02/2021 10:10:01 午後,1.2,0.00,1.51,1012.950
763,06/02/2021 10:20:01 午後,1.2,0.00,1.51,1012.950
764,06/02/2021 10:30:01 午後,1.2,0.00,1.51,1012.750
765,06/02/2021 10:40:01 午後,1.2,0.00,1.01,1012.750
766,06/02/2021 10:50:01 午後,1.2,0.00,1.01,1012.850
767,06/02/2021 11:00:01 午後,1.2,0.00,1.51,1012.650
768,06/02/2021 11:10:01 午後,1.2,0.00,1.51,1012.850
769,06/02/2021 11:20:01 午後,1.2,0.00,0.50,1012.750
770,06/02/2021 11:30:01 午後,1.2,0.00,2.01,1012.650
771,06/02/2021 11:40:01 午後,1.2,0.00,1.01,1012.650
772,06/02/2021 11:50:01 午後,1.2,0.00,1.01,1012.650
773,06/03/2021 12:00:01 午前,1.2,0.00,1.01,1012.650
774,06/03/2021 12:10:01 午前,1.2,0.00,1.01,1012.450
775,06/03/2021 12:20:01 午前,1.2,0.00,1.51,1012.550
776,06/03/2021 12:30:01 午前,1.2,0.00,1.01,1012.450
777,06/03/2021 12:40:01 午前,1.2,0.00,1.01,1012.350
778,06/03/2021 12:50:01 午前,1.2,0.00,1.01,1012.050
779,06/03/2021 01:00:01 午前,1.2,0.00,2.01,1011.950
780,06/03/2021 01:10:01 午前,1.2,0.00,1.01,1012.150
781,06/03/2021 01:20:01 午前,1.2,0.00,1.51,1012.250
782,06/03/2021 01:30:01 午前,1.2,0.00,1.01,1012.150
783,06/03/2021 01:40:01 午前,1.2,0.00,1.01,1012.050
784,06/03/2021 01:50:01 午前,1.2,0.00,1.51,1011.950
785,06/03/2021 02:00:01 午前,1.2,0.00,1.01,1011.750
786,06/03/2021 02:10:01 午前,1.2,0.00,1.01,1011.550
