"プロット タイトル: Microstation_00_ecser_surface_201223"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
396,12/26/2020 11:50:01 午前,488.7,0.00,2.01,1026.350
397,12/26/2020 12:00:01 午後,828.7,0.00,2.52,1026.250
398,12/26/2020 12:10:01 午後,826.2,0.50,3.02,1026.150
399,12/26/2020 12:20:01 午後,1203.7,0.50,3.02,1025.850
400,12/26/2020 12:30:01 午後,1126.2,0.50,3.02,1025.750
401,12/26/2020 12:40:01 午後,536.2,0.00,2.01,1025.450
402,12/26/2020 12:50:01 午後,1276.2,0.00,1.01,1025.250
403,12/26/2020 01:00:01 午後,1293.7,0.00,2.01,1025.250
404,12/26/2020 01:10:01 午後,351.2,0.50,2.01,1025.350
405,12/26/2020 01:20:01 午後,1228.7,0.50,2.01,1024.950
406,12/26/2020 01:30:01 午後,1178.7,0.00,2.01,1024.750
407,12/26/2020 01:40:01 午後,1098.7,0.50,2.01,1024.750
408,12/26/2020 01:50:01 午後,1101.2,0.50,2.52,1024.450
409,12/26/2020 02:00:01 午後,1006.2,0.50,2.52,1024.550
410,12/26/2020 02:10:01 午後,1093.7,0.50,2.52,1024.350
411,12/26/2020 02:20:01 午後,1026.2,0.00,2.01,1024.350
412,12/26/2020 02:30:01 午後,998.7,1.01,3.02,1024.250
413,12/26/2020 02:40:01 午後,826.2,0.50,3.52,1024.350
414,12/26/2020 02:50:01 午後,761.2,1.01,3.52,1024.250
415,12/26/2020 03:00:01 午後,668.7,0.50,3.02,1024.150
416,12/26/2020 03:10:01 午後,616.2,0.00,2.01,1024.150
417,12/26/2020 03:20:01 午後,571.2,0.00,2.52,1024.050
418,12/26/2020 03:30:01 午後,518.7,0.00,2.01,1024.050
419,12/26/2020 03:40:01 午後,471.2,0.00,1.51,1023.750
420,12/26/2020 03:50:01 午後,411.2,0.00,1.51,1023.950
421,12/26/2020 04:00:01 午後,351.2,0.00,0.50,1023.850
422,12/26/2020 04:10:01 午後,303.7,0.00,2.01,1023.850
423,12/26/2020 04:20:01 午後,243.7,0.50,2.01,1023.850
424,12/26/2020 04:30:01 午後,186.2,0.00,1.01,1023.750
425,12/26/2020 04:40:01 午後,131.2,0.00,1.01,1023.750
426,12/26/2020 04:50:01 午後,88.7,0.00,1.51,1023.850
427,12/26/2020 05:00:01 午後,53.7,0.00,0.50,1023.950
428,12/26/2020 05:10:01 午後,28.7,0.00,0.50,1023.950
429,12/26/2020 05:20:01 午後,11.2,0.00,0.50,1023.950
430,12/26/2020 05:30:01 午後,1.2,0.00,0.50,1024.050
431,12/26/2020 05:40:01 午後,1.2,0.00,1.51,1024.150
432,12/26/2020 05:50:01 午後,1.2,0.00,1.51,1024.250
433,12/26/2020 06:00:01 午後,1.2,0.00,1.01,1024.450
434,12/26/2020 06:10:01 午後,1.2,0.00,1.51,1024.550
435,12/26/2020 06:20:01 午後,1.2,0.00,1.01,1024.550
436,12/26/2020 06:30:01 午後,1.2,0.00,0.50,1024.550
437,12/26/2020 06:40:01 午後,1.2,0.00,1.51,1024.550
438,12/26/2020 06:50:01 午後,1.2,0.00,1.51,1024.550
439,12/26/2020 07:00:01 午後,1.2,0.00,0.50,1024.550
440,12/26/2020 07:10:01 午後,1.2,0.00,1.01,1024.850
441,12/26/2020 07:20:01 午後,1.2,0.00,0.50,1024.850
442,12/26/2020 07:30:01 午後,1.2,0.00,0.00,1025.250
443,12/26/2020 07:40:01 午後,1.2,0.00,0.00,1025.050
444,12/26/2020 07:50:01 午後,1.2,0.00,1.01,1025.150
445,12/26/2020 08:00:01 午後,1.2,0.00,1.01,1025.350
446,12/26/2020 08:10:01 午後,1.2,0.00,1.01,1025.650
447,12/26/2020 08:20:01 午後,1.2,0.00,0.50,1025.850
448,12/26/2020 08:30:01 午後,1.2,0.00,1.01,1025.550
449,12/26/2020 08:40:01 午後,1.2,0.00,1.01,1025.250
450,12/26/2020 08:50:01 午後,1.2,0.00,1.01,1025.250
451,12/26/2020 09:00:01 午後,1.2,0.00,1.01,1025.150
452,12/26/2020 09:10:01 午後,1.2,0.00,0.50,1025.150
453,12/26/2020 09:20:01 午後,1.2,0.00,0.00,1025.250
454,12/26/2020 09:30:01 午後,1.2,0.00,0.50,1025.450
455,12/26/2020 09:40:01 午後,1.2,0.00,0.50,1025.350
456,12/26/2020 09:50:01 午後,1.2,0.00,0.50,1025.150
457,12/26/2020 10:00:01 午後,1.2,0.00,1.01,1025.050
458,12/26/2020 10:10:01 午後,1.2,0.00,0.50,1024.950
459,12/26/2020 10:20:01 午後,1.2,0.00,0.50,1025.150
460,12/26/2020 10:30:01 午後,1.2,0.00,0.00,1025.050
461,12/26/2020 10:40:01 午後,1.2,0.00,0.50,1025.050
462,12/26/2020 10:50:01 午後,1.2,0.00,0.50,1025.150
463,12/26/2020 11:00:01 午後,1.2,0.00,0.50,1025.150
464,12/26/2020 11:10:01 午後,1.2,0.00,0.50,1024.950
465,12/26/2020 11:20:01 午後,1.2,0.00,0.00,1024.850
466,12/26/2020 11:30:01 午後,1.2,0.00,0.50,1024.750
467,12/26/2020 11:40:01 午後,1.2,0.00,0.50,1024.850
468,12/26/2020 11:50:01 午後,1.2,0.00,0.50,1024.550
469,12/27/2020 12:00:01 午前,1.2,0.00,0.00,1024.550
470,12/27/2020 12:10:01 午前,1.2,0.00,0.50,1024.550
471,12/27/2020 12:20:01 午前,1.2,0.00,0.00,1024.450
472,12/27/2020 12:30:01 午前,1.2,0.00,0.50,1024.550
473,12/27/2020 12:40:01 午前,1.2,0.00,0.00,1024.350
474,12/27/2020 12:50:01 午前,1.2,0.00,0.00,1024.050
475,12/27/2020 01:00:01 午前,1.2,0.00,0.50,1024.150
476,12/27/2020 01:10:01 午前,1.2,0.00,0.00,1024.350
477,12/27/2020 01:20:01 午前,1.2,0.00,0.50,1024.150
478,12/27/2020 01:30:01 午前,1.2,0.00,0.00,1024.150
479,12/27/2020 01:40:01 午前,1.2,0.00,0.00,1024.050
480,12/27/2020 01:50:01 午前,1.2,0.00,0.00,1023.850
481,12/27/2020 02:00:01 午前,1.2,0.00,0.50,1023.350
482,12/27/2020 02:10:01 午前,1.2,0.00,0.50,1024.150
483,12/27/2020 02:20:01 午前,1.2,0.50,2.01,1024.350
484,12/27/2020 02:30:01 午前,1.2,1.01,3.02,1024.450
485,12/27/2020 02:40:01 午前,1.2,1.51,3.52,1024.250
486,12/27/2020 02:50:01 午前,1.2,0.50,3.02,1024.250
487,12/27/2020 03:00:01 午前,1.2,0.00,1.51,1024.050
488,12/27/2020 03:10:01 午前,1.2,0.00,1.01,1023.950
489,12/27/2020 03:20:01 午前,1.2,0.00,0.50,1023.850
490,12/27/2020 03:30:01 午前,1.2,0.00,0.50,1023.950
491,12/27/2020 03:40:01 午前,1.2,0.00,1.51,1023.650
492,12/27/2020 03:50:01 午前,1.2,0.00,1.51,1023.650
493,12/27/2020 04:00:01 午前,1.2,0.00,1.51,1023.450
494,12/27/2020 04:10:01 午前,1.2,0.50,2.01,1023.450
495,12/27/2020 04:20:01 午前,1.2,0.50,2.52,1023.350
496,12/27/2020 04:30:01 午前,1.2,0.50,2.52,1023.050
497,12/27/2020 04:40:01 午前,1.2,0.00,2.01,1022.950
498,12/27/2020 04:50:01 午前,1.2,0.00,0.50,1023.050
499,12/27/2020 05:00:01 午前,1.2,0.50,2.01,1022.650
500,12/27/2020 05:10:01 午前,1.2,1.01,4.53,1022.850
501,12/27/2020 05:20:01 午前,1.2,1.01,3.52,1022.950
502,12/27/2020 05:30:01 午前,1.2,0.50,3.02,1022.550
503,12/27/2020 05:40:01 午前,1.2,0.50,3.52,1022.950
504,12/27/2020 05:50:01 午前,1.2,0.50,2.52,1022.950
505,12/27/2020 06:00:01 午前,1.2,0.00,2.52,1022.750
506,12/27/2020 06:10:01 午前,1.2,0.00,2.01,1023.350
507,12/27/2020 06:20:01 午前,1.2,0.00,1.51,1023.650
508,12/27/2020 06:30:01 午前,1.2,0.00,0.50,1023.250
509,12/27/2020 06:40:01 午前,1.2,0.00,3.02,1023.550
510,12/27/2020 06:50:01 午前,1.2,0.00,1.01,1023.850
511,12/27/2020 07:00:01 午前,1.2,0.00,1.01,1023.750
512,12/27/2020 07:10:01 午前,1.2,0.00,1.01,1023.650
513,12/27/2020 07:20:01 午前,3.7,0.00,0.50,1023.250
514,12/27/2020 07:30:01 午前,13.7,0.00,0.50,1023.450
515,12/27/2020 07:40:01 午前,38.7,0.00,2.01,1023.450
516,12/27/2020 07:50:01 午前,38.7,1.51,3.52,1023.150
517,12/27/2020 08:00:01 午前,48.7,1.01,3.02,1022.750
518,12/27/2020 08:10:01 午前,58.7,1.51,4.53,1022.750
519,12/27/2020 08:20:01 午前,61.2,1.51,4.03,1022.450
520,12/27/2020 08:30:01 午前,91.2,2.01,4.53,1022.450
521,12/27/2020 08:40:01 午前,123.7,1.51,4.03,1022.650
522,12/27/2020 08:50:01 午前,156.2,2.01,4.53,1022.450
523,12/27/2020 09:00:01 午前,241.2,1.51,4.03,1022.450
524,12/27/2020 09:10:01 午前,306.2,2.01,5.03,1022.650
525,12/27/2020 09:20:01 午前,348.7,2.01,4.53,1022.550
526,12/27/2020 09:30:01 午前,206.2,2.01,4.53,1022.850
527,12/27/2020 09:40:01 午前,141.2,2.01,5.03,1022.650
528,12/27/2020 09:50:01 午前,163.7,2.52,5.03,1022.550
529,12/27/2020 10:00:01 午前,361.2,1.51,4.03,1022.450
530,12/27/2020 10:10:01 午前,213.7,2.01,4.53,1022.950
531,12/27/2020 10:20:01 午前,253.7,1.51,4.03,1022.750
532,12/27/2020 10:30:01 午前,241.2,1.01,4.03,1022.550
533,12/27/2020 10:40:01 午前,286.2,1.01,3.52,1022.050
534,12/27/2020 10:50:01 午前,348.7,1.01,5.03,1022.150
535,12/27/2020 11:00:01 午前,243.7,1.51,4.03,1022.250
536,12/27/2020 11:10:01 午前,233.7,1.01,3.52,1022.350
537,12/27/2020 11:20:01 午前,321.2,1.01,3.52,1022.050
538,12/27/2020 11:30:01 午前,388.7,0.50,3.02,1021.650
539,12/27/2020 11:40:01 午前,426.2,1.01,3.52,1021.250
540,12/27/2020 11:50:01 午前,356.2,1.01,4.53,1020.950
541,12/27/2020 12:00:01 午後,376.2,1.01,3.52,1020.650
542,12/27/2020 12:10:01 午後,341.2,0.50,3.02,1020.450
543,12/27/2020 12:20:01 午後,356.2,1.01,3.02,1020.250
544,12/27/2020 12:30:01 午後,296.2,1.01,4.03,1019.950
545,12/27/2020 12:40:01 午後,508.7,1.51,4.03,1019.750
546,12/27/2020 12:50:01 午後,346.2,1.01,3.52,1019.650
547,12/27/2020 01:00:01 午後,366.2,1.51,4.53,1019.550
548,12/27/2020 01:10:01 午後,161.2,1.51,5.54,1019.850
549,12/27/2020 01:20:01 午後,221.2,1.01,3.52,1019.450
550,12/27/2020 01:30:01 午後,166.2,0.50,2.52,1019.450
551,12/27/2020 01:40:01 午後,338.7,1.51,4.53,1018.850
552,12/27/2020 01:50:01 午後,123.7,1.01,3.52,1019.250
553,12/27/2020 02:00:01 午後,166.2,1.01,3.52,1019.150
554,12/27/2020 02:10:01 午後,151.2,1.01,4.03,1018.850
555,12/27/2020 02:20:01 午後,73.7,2.01,5.54,1018.950
556,12/27/2020 02:30:01 午後,98.7,1.51,4.03,1018.350
557,12/27/2020 02:40:01 午後,108.7,1.51,4.53,1018.550
558,12/27/2020 02:50:01 午後,91.2,2.01,5.03,1018.450
559,12/27/2020 03:00:01 午後,61.2,1.51,4.53,1018.250
560,12/27/2020 03:10:01 午後,93.7,1.51,4.03,1017.850
561,12/27/2020 03:20:01 午後,48.7,2.01,5.03,1017.850
562,12/27/2020 03:30:01 午後,36.2,1.01,4.53,1018.050
563,12/27/2020 03:40:01 午後,41.2,0.50,4.03,1017.850
564,12/27/2020 03:50:01 午後,103.7,1.01,4.53,1017.950
565,12/27/2020 04:00:01 午後,76.2,2.52,7.05,1017.450
566,12/27/2020 04:10:01 午後,13.7,2.01,6.04,1017.950
567,12/27/2020 04:20:01 午後,11.2,1.51,4.03,1017.750
568,12/27/2020 04:30:01 午後,6.2,1.51,5.54,1017.650
569,12/27/2020 04:40:01 午後,3.7,0.50,3.02,1017.950
570,12/27/2020 04:50:01 午後,1.2,1.01,3.52,1018.150
571,12/27/2020 05:00:01 午後,8.7,1.01,3.02,1017.650
572,12/27/2020 05:10:01 午後,6.2,1.01,3.52,1017.550
573,12/27/2020 05:20:01 午後,1.2,0.50,3.02,1017.650
574,12/27/2020 05:30:01 午後,1.2,1.01,4.03,1017.350
575,12/27/2020 05:40:01 午後,1.2,1.51,4.03,1017.450
576,12/27/2020 05:50:01 午後,1.2,1.51,4.53,1017.050
577,12/27/2020 06:00:01 午後,1.2,1.01,4.03,1017.250
578,12/27/2020 06:10:01 午後,1.2,1.01,4.03,1017.450
579,12/27/2020 06:20:01 午後,1.2,1.01,5.54,1017.650
580,12/27/2020 06:30:01 午後,1.2,1.51,4.03,1017.650
581,12/27/2020 06:40:01 午後,1.2,2.52,6.04,1018.650
582,12/27/2020 06:50:01 午後,1.2,2.52,7.05,1017.350
583,12/27/2020 07:00:01 午後,1.2,3.52,7.05,1018.250
584,12/27/2020 07:10:01 午後,1.2,2.01,6.04,1017.750
585,12/27/2020 07:20:01 午後,1.2,1.51,5.03,1018.850
586,12/27/2020 07:30:01 午後,1.2,2.01,7.05,1018.050
587,12/27/2020 07:40:01 午後,1.2,1.51,6.04,1018.250
588,12/27/2020 07:50:01 午後,1.2,2.01,8.05,1017.950
589,12/27/2020 08:00:01 午後,1.2,2.01,5.54,1018.150
590,12/27/2020 08:10:01 午後,1.2,1.51,6.04,1017.850
591,12/27/2020 08:20:01 午後,1.2,1.51,5.03,1017.950
592,12/27/2020 08:30:01 午後,1.2,2.01,4.53,1017.950
593,12/27/2020 08:40:01 午後,1.2,2.01,4.53,1018.150
594,12/27/2020 08:50:01 午後,1.2,2.01,4.53,1018.350
595,12/27/2020 09:00:01 午後,1.2,2.01,5.03,1018.250
596,12/27/2020 09:10:01 午後,1.2,0.50,4.03,1017.850
597,12/27/2020 09:20:01 午後,1.2,0.50,3.02,1017.850
598,12/27/2020 09:30:01 午後,1.2,1.01,4.53,1017.850
599,12/27/2020 09:40:01 午後,1.2,0.00,2.52,1017.650
600,12/27/2020 09:50:01 午後,1.2,0.50,3.02,1017.650
601,12/27/2020 10:00:01 午後,1.2,0.50,3.02,1017.650
602,12/27/2020 10:10:01 午後,1.2,0.00,1.01,1017.550
603,12/27/2020 10:20:01 午後,1.2,0.50,4.03,1017.750
604,12/27/2020 10:30:01 午後,1.2,1.51,4.53,1017.750
605,12/27/2020 10:40:01 午後,1.2,0.50,3.02,1017.950
606,12/27/2020 10:50:01 午後,1.2,1.51,3.52,1017.950
607,12/27/2020 11:00:01 午後,1.2,1.51,3.52,1017.950
608,12/27/2020 11:10:01 午後,1.2,1.51,4.03,1017.950
609,12/27/2020 11:20:01 午後,1.2,1.51,4.03,1017.950
610,12/27/2020 11:30:01 午後,1.2,1.01,4.03,1018.150
611,12/27/2020 11:40:01 午後,1.2,1.01,3.52,1018.150
612,12/27/2020 11:50:01 午後,1.2,1.01,3.52,1017.950
613,12/28/2020 12:00:01 午前,1.2,1.51,4.03,1017.950
614,12/28/2020 12:10:01 午前,1.2,1.51,5.54,1017.750
615,12/28/2020 12:20:01 午前,1.2,1.51,4.53,1017.950
616,12/28/2020 12:30:01 午前,1.2,1.51,4.03,1017.950
617,12/28/2020 12:40:01 午前,1.2,1.51,4.53,1018.050
618,12/28/2020 12:50:01 午前,1.2,1.51,4.03,1018.050
619,12/28/2020 01:00:01 午前,1.2,1.01,3.02,1018.250
620,12/28/2020 01:10:01 午前,1.2,1.01,3.52,1018.250
621,12/28/2020 01:20:01 午前,1.2,1.01,4.53,1018.250
622,12/28/2020 01:30:01 午前,1.2,1.01,5.03,1018.350
623,12/28/2020 01:40:01 午前,1.2,1.51,4.03,1018.550
624,12/28/2020 01:50:01 午前,1.2,1.51,6.04,1018.450
625,12/28/2020 02:00:01 午前,1.2,2.01,6.54,1018.450
626,12/28/2020 02:10:01 午前,1.2,2.01,6.04,1018.450
627,12/28/2020 02:20:01 午前,1.2,1.51,5.03,1018.650
628,12/28/2020 02:30:01 午前,1.2,1.51,6.04,1018.550
629,12/28/2020 02:40:01 午前,1.2,1.51,4.03,1018.650
630,12/28/2020 02:50:01 午前,1.2,1.01,3.52,1018.550
631,12/28/2020 03:00:01 午前,1.2,1.01,3.52,1018.550
632,12/28/2020 03:10:01 午前,1.2,2.01,5.54,1018.550
633,12/28/2020 03:20:01 午前,1.2,1.01,4.03,1018.650
634,12/28/2020 03:30:01 午前,1.2,0.50,3.02,1018.950
635,12/28/2020 03:40:01 午前,1.2,0.50,3.52,1018.950
636,12/28/2020 03:50:01 午前,1.2,0.00,2.52,1018.850
637,12/28/2020 04:00:01 午前,1.2,0.50,3.02,1018.850
638,12/28/2020 04:10:01 午前,1.2,0.50,4.03,1018.750
639,12/28/2020 04:20:01 午前,1.2,0.50,2.52,1018.650
640,12/28/2020 04:30:01 午前,1.2,1.01,4.53,1018.650
641,12/28/2020 04:40:01 午前,1.2,0.50,3.02,1018.650
642,12/28/2020 04:50:01 午前,1.2,0.50,4.03,1018.350
643,12/28/2020 05:00:01 午前,1.2,1.01,4.03,1018.550
644,12/28/2020 05:10:01 午前,1.2,1.51,5.54,1018.750
645,12/28/2020 05:20:01 午前,1.2,1.51,4.53,1018.750
646,12/28/2020 05:30:01 午前,1.2,2.01,6.04,1018.950
647,12/28/2020 05:40:01 午前,1.2,2.52,7.05,1019.150
648,12/28/2020 05:50:01 午前,1.2,2.01,6.54,1019.250
649,12/28/2020 06:00:01 午前,1.2,1.51,5.03,1019.550
650,12/28/2020 06:10:01 午前,1.2,1.51,5.03,1019.750
651,12/28/2020 06:20:01 午前,1.2,1.51,5.03,1019.950
652,12/28/2020 06:30:01 午前,1.2,1.51,4.53,1020.150
653,12/28/2020 06:40:01 午前,1.2,2.01,5.54,1020.450
654,12/28/2020 06:50:01 午前,1.2,2.52,7.55,1020.550
655,12/28/2020 07:00:01 午前,1.2,2.01,6.04,1020.650
656,12/28/2020 07:10:01 午前,1.2,2.01,5.54,1020.650
657,12/28/2020 07:20:01 午前,8.7,2.01,6.54,1020.650
658,12/28/2020 07:30:01 午前,21.2,2.01,6.54,1020.750
659,12/28/2020 07:40:01 午前,38.7,1.51,4.53,1021.150
660,12/28/2020 07:50:01 午前,56.2,0.50,3.52,1020.950
661,12/28/2020 08:00:01 午前,71.2,0.50,2.52,1020.850
662,12/28/2020 08:10:01 午前,81.2,0.00,2.01,1020.750
663,12/28/2020 08:20:01 午前,93.7,0.50,4.53,1020.750
664,12/28/2020 08:30:01 午前,106.2,1.01,4.03,1021.150
665,12/28/2020 08:40:01 午前,141.2,1.01,4.53,1021.150
666,12/28/2020 08:50:01 午前,398.7,1.51,5.03,1021.350
667,12/28/2020 09:00:01 午前,451.2,0.50,3.52,1021.450
668,12/28/2020 09:10:01 午前,503.7,1.01,3.52,1021.550
669,12/28/2020 09:20:01 午前,551.2,1.01,4.53,1021.550
670,12/28/2020 09:30:01 午前,608.7,1.51,4.53,1021.850
671,12/28/2020 09:40:01 午前,656.2,1.01,4.53,1021.750
672,12/28/2020 09:50:01 午前,706.2,1.01,4.53,1021.950
673,12/28/2020 10:00:01 午前,751.2,1.01,4.53,1021.850
674,12/28/2020 10:10:01 午前,791.2,1.51,5.54,1021.650
675,12/28/2020 10:20:01 午前,836.2,1.51,5.03,1021.450
676,12/28/2020 10:30:01 午前,876.2,1.51,5.03,1021.650
677,12/28/2020 10:40:01 午前,908.7,1.51,6.04,1021.550
678,12/28/2020 10:50:01 午前,943.7,1.01,4.53,1021.450
679,12/28/2020 11:00:01 午前,973.7,1.51,4.53,1021.450
680,12/28/2020 11:10:01 午前,996.2,1.51,5.54,1021.350
681,12/28/2020 11:20:01 午前,1016.2,1.51,5.03,1021.250
682,12/28/2020 11:30:01 午前,1033.7,1.51,4.53,1021.250
683,12/28/2020 11:40:01 午前,1053.7,2.01,5.03,1020.950
684,12/28/2020 11:50:01 午前,1061.2,2.01,4.53,1020.950
685,12/28/2020 12:00:01 午後,1068.7,2.01,5.03,1020.950
686,12/28/2020 12:10:01 午後,1076.2,2.52,5.54,1020.850
687,12/28/2020 12:20:01 午後,1076.2,2.01,5.54,1021.050
688,12/28/2020 12:30:01 午後,1076.2,1.51,4.03,1021.050
689,12/28/2020 12:40:01 午後,1066.2,1.51,5.03,1020.950
690,12/28/2020 12:50:01 午後,1061.2,1.01,4.03,1020.850
691,12/28/2020 01:00:01 午後,1053.7,1.51,5.54,1020.750
692,12/28/2020 01:10:01 午後,1038.7,2.01,6.04,1020.650
693,12/28/2020 01:20:01 午後,1021.2,2.01,5.54,1020.550
694,12/28/2020 01:30:01 午後,1001.2,2.52,7.05,1020.450
695,12/28/2020 01:40:01 午後,976.2,2.01,5.03,1020.350
696,12/28/2020 01:50:01 午後,951.2,1.51,4.53,1020.450
697,12/28/2020 02:00:01 午後,921.2,2.01,5.54,1020.450
698,12/28/2020 02:10:01 午後,883.7,1.01,4.53,1020.350
699,12/28/2020 02:20:01 午後,851.2,1.51,4.03,1020.150
700,12/28/2020 02:30:01 午後,811.2,1.51,4.53,1020.250
701,12/28/2020 02:40:01 午後,763.7,1.01,4.53,1020.250
702,12/28/2020 02:50:01 午後,721.2,1.01,4.53,1020.350
703,12/28/2020 03:00:01 午後,676.2,1.01,4.03,1020.450
704,12/28/2020 03:10:01 午後,623.7,1.01,3.52,1020.450
705,12/28/2020 03:20:01 午後,576.2,1.51,4.03,1020.750
706,12/28/2020 03:30:01 午後,523.7,1.01,4.03,1020.450
707,12/28/2020 03:40:01 午後,471.2,1.51,3.52,1020.650
708,12/28/2020 03:50:01 午後,416.2,1.01,3.52,1020.650
709,12/28/2020 04:00:01 午後,366.2,1.01,3.02,1020.650
710,12/28/2020 04:10:01 午後,311.2,0.50,3.52,1020.750
711,12/28/2020 04:20:01 午後,258.7,1.01,3.52,1020.950
712,12/28/2020 04:30:01 午後,203.7,0.50,2.52,1020.650
713,12/28/2020 04:40:01 午後,146.2,0.50,3.52,1021.150
714,12/28/2020 04:50:01 午後,96.2,0.00,3.02,1021.150
715,12/28/2020 05:00:01 午後,58.7,0.00,1.01,1021.350
716,12/28/2020 05:10:01 午後,31.2,0.00,1.51,1021.550
717,12/28/2020 05:20:01 午後,13.7,0.00,1.01,1021.850
718,12/28/2020 05:30:01 午後,3.7,0.00,1.01,1021.750
719,12/28/2020 05:40:01 午後,1.2,0.00,1.51,1021.650
720,12/28/2020 05:50:01 午後,1.2,0.00,2.01,1021.550
721,12/28/2020 06:00:01 午後,1.2,0.00,1.01,1021.450
722,12/28/2020 06:10:01 午後,1.2,0.00,1.01,1021.650
723,12/28/2020 06:20:01 午後,1.2,0.00,1.51,1021.650
724,12/28/2020 06:30:01 午後,1.2,0.50,2.52,1021.850
725,12/28/2020 06:40:01 午後,1.2,0.00,2.01,1022.050
726,12/28/2020 06:50:01 午後,1.2,0.00,1.51,1022.050
727,12/28/2020 07:00:01 午後,1.2,0.00,2.01,1021.850
728,12/28/2020 07:10:01 午後,1.2,0.00,1.01,1021.750
729,12/28/2020 07:20:01 午後,1.2,0.00,2.01,1021.550
730,12/28/2020 07:30:01 午後,1.2,0.00,2.01,1021.550
731,12/28/2020 07:40:01 午後,1.2,0.50,2.52,1021.550
732,12/28/2020 07:50:01 午後,1.2,0.50,3.02,1021.950
733,12/28/2020 08:00:01 午後,1.2,0.50,4.03,1022.150
734,12/28/2020 08:10:01 午後,1.2,0.50,2.52,1022.150
735,12/28/2020 08:20:01 午後,1.2,0.50,3.52,1022.150
736,12/28/2020 08:30:01 午後,1.2,1.01,3.52,1022.450
737,12/28/2020 08:40:01 午後,1.2,1.51,4.53,1022.050
738,12/28/2020 08:50:01 午後,1.2,1.01,4.03,1021.850
739,12/28/2020 09:00:01 午後,1.2,1.01,4.53,1021.950
740,12/28/2020 09:10:01 午後,1.2,0.50,3.52,1021.850
741,12/28/2020 09:20:01 午後,1.2,0.50,3.02,1021.850
742,12/28/2020 09:30:01 午後,1.2,0.50,3.52,1021.750
743,12/28/2020 09:40:01 午後,1.2,1.01,3.02,1021.450
744,12/28/2020 09:50:01 午後,1.2,1.01,3.02,1021.150
745,12/28/2020 10:00:01 午後,1.2,1.01,3.52,1021.050
746,12/28/2020 10:10:01 午後,1.2,1.01,2.52,1020.950
747,12/28/2020 10:20:01 午後,1.2,1.01,3.52,1020.750
748,12/28/2020 10:30:01 午後,1.2,2.01,4.03,1020.450
749,12/28/2020 10:40:01 午後,1.2,1.51,4.03,1020.250
750,12/28/2020 10:50:01 午後,1.2,1.51,4.53,1020.450
751,12/28/2020 11:00:01 午後,1.2,2.01,4.53,1020.250
752,12/28/2020 11:10:01 午後,1.2,2.52,5.54,1020.150
753,12/28/2020 11:20:01 午後,1.2,2.52,5.03,1020.450
754,12/28/2020 11:30:01 午後,1.2,1.01,3.52,1020.950
755,12/28/2020 11:40:01 午後,1.2,0.50,2.52,1021.250
756,12/28/2020 11:50:01 午後,1.2,0.00,1.51,1021.150
757,12/29/2020 12:00:01 午前,1.2,0.00,1.01,1020.850
758,12/29/2020 12:10:01 午前,1.2,0.00,1.51,1020.750
759,12/29/2020 12:20:01 午前,1.2,1.51,3.52,1020.850
760,12/29/2020 12:30:01 午前,1.2,0.00,1.01,1021.150
761,12/29/2020 12:40:01 午前,1.2,0.00,2.01,1021.050
762,12/29/2020 12:50:01 午前,1.2,0.00,1.51,1021.250
763,12/29/2020 01:00:01 午前,1.2,0.00,1.51,1021.150
764,12/29/2020 01:10:01 午前,1.2,0.00,1.01,1021.250
765,12/29/2020 01:20:01 午前,1.2,0.00,1.01,1021.150
766,12/29/2020 01:30:01 午前,1.2,0.00,1.51,1021.050
767,12/29/2020 01:40:01 午前,1.2,0.00,1.01,1020.950
768,12/29/2020 01:50:01 午前,1.2,0.00,1.01,1021.050
769,12/29/2020 02:00:01 午前,1.2,0.00,1.01,1021.250
770,12/29/2020 02:10:01 午前,1.2,0.00,0.50,1021.450
771,12/29/2020 02:20:01 午前,1.2,0.00,1.01,1021.450
772,12/29/2020 02:30:01 午前,1.2,0.00,0.50,1021.450
773,12/29/2020 02:40:01 午前,1.2,0.00,0.50,1021.550
774,12/29/2020 02:50:01 午前,1.2,0.00,1.01,1021.450
775,12/29/2020 03:00:01 午前,1.2,0.00,1.01,1021.250
776,12/29/2020 03:10:01 午前,1.2,0.00,1.01,1021.250
777,12/29/2020 03:20:01 午前,1.2,0.00,0.50,1021.150
778,12/29/2020 03:30:01 午前,1.2,0.00,0.50,1021.150
779,12/29/2020 03:40:01 午前,1.2,0.00,1.01,1020.950
780,12/29/2020 03:50:01 午前,1.2,0.00,1.01,1020.650
781,12/29/2020 04:00:01 午前,1.2,0.00,0.50,1020.650
782,12/29/2020 04:10:01 午前,1.2,0.00,1.01,1020.450
783,12/29/2020 04:20:01 午前,1.2,0.00,2.52,1020.450
784,12/29/2020 04:30:01 午前,1.2,0.00,1.51,1020.450
785,12/29/2020 04:40:01 午前,1.2,0.00,1.01,1020.250
786,12/29/2020 04:50:01 午前,1.2,0.00,1.51,1019.950
787,12/29/2020 05:00:01 午前,1.2,0.00,0.50,1019.750
788,12/29/2020 05:10:01 午前,1.2,0.00,1.51,1019.750
789,12/29/2020 05:20:01 午前,1.2,1.01,3.02,1019.950
790,12/29/2020 05:30:01 午前,1.2,0.00,2.52,1019.950
791,12/29/2020 05:40:01 午前,1.2,0.00,1.01,1020.050
792,12/29/2020 05:50:01 午前,1.2,0.00,1.01,1020.150
