"プロット タイトル: Microstation_00_ecser_surface_201007"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
3993,11/04/2020 07:20:01 午前,83.7,0.00,1.51,1023.250
3994,11/04/2020 07:30:01 午前,101.2,0.00,1.01,1023.450
3995,11/04/2020 07:40:01 午前,113.7,0.00,1.51,1023.650
3996,11/04/2020 07:50:01 午前,123.7,0.50,3.02,1023.650
3997,11/04/2020 08:00:01 午前,186.2,0.50,3.02,1023.550
3998,11/04/2020 08:10:01 午前,468.7,0.50,3.02,1023.550
3999,11/04/2020 08:20:01 午前,533.7,1.01,3.52,1023.450
4000,11/04/2020 08:30:01 午前,601.2,1.01,3.52,1023.450
4001,11/04/2020 08:40:01 午前,661.2,1.01,4.03,1023.450
4002,11/04/2020 08:50:01 午前,728.7,1.51,5.54,1023.450
4003,11/04/2020 09:00:01 午前,793.7,1.51,5.54,1023.350
4004,11/04/2020 09:10:01 午前,853.7,2.52,6.54,1023.450
4005,11/04/2020 09:20:01 午前,903.7,2.52,6.04,1023.650
4006,11/04/2020 09:30:01 午前,961.2,1.51,6.54,1023.450
4007,11/04/2020 09:40:01 午前,1008.7,1.51,5.03,1023.450
4008,11/04/2020 09:50:01 午前,1058.7,1.51,6.54,1023.350
4009,11/04/2020 10:00:01 午前,1106.2,2.01,7.55,1023.450
4010,11/04/2020 10:10:01 午前,1151.2,1.01,4.03,1023.450
4011,11/04/2020 10:20:01 午前,1193.7,1.01,5.54,1023.450
4012,11/04/2020 10:30:01 午前,1223.7,1.51,4.53,1023.450
4013,11/04/2020 10:40:01 午前,1256.2,1.51,4.53,1023.450
4014,11/04/2020 10:50:01 午前,1283.7,1.01,5.03,1023.150
4015,11/04/2020 11:00:01 午前,1308.7,1.51,5.03,1023.350
4016,11/04/2020 11:10:01 午前,1316.2,1.51,5.03,1023.150
4017,11/04/2020 11:20:01 午前,1341.2,1.01,3.52,1022.950
4018,11/04/2020 11:30:01 午前,1358.7,1.01,4.03,1023.050
4019,11/04/2020 11:40:01 午前,1363.7,1.01,4.53,1023.050
4020,11/04/2020 11:50:01 午前,1371.2,1.51,5.03,1023.050
4021,11/04/2020 12:00:01 午後,1376.2,1.51,4.53,1022.950
4022,11/04/2020 12:10:01 午後,1378.7,1.51,5.54,1022.650
4023,11/04/2020 12:20:01 午後,1371.2,1.01,5.03,1022.850
4024,11/04/2020 12:30:01 午後,1363.7,2.01,4.53,1022.650
4025,11/04/2020 12:40:01 午後,1351.2,1.01,5.54,1022.550
4026,11/04/2020 12:50:01 午後,1333.7,1.01,4.03,1022.450
4027,11/04/2020 01:00:01 午後,1311.2,1.01,4.03,1022.450
4028,11/04/2020 01:10:01 午後,1286.2,1.01,5.54,1022.250
4029,11/04/2020 01:20:01 午後,1261.2,1.51,4.03,1022.350
4030,11/04/2020 01:30:01 午後,1226.2,0.50,3.52,1022.250
4031,11/04/2020 01:40:01 午後,1196.2,0.50,3.52,1022.150
4032,11/04/2020 01:50:01 午後,1161.2,1.01,4.03,1022.250
4033,11/04/2020 02:00:01 午後,1118.7,1.01,3.52,1022.150
4034,11/04/2020 02:10:01 午後,1071.2,0.50,3.02,1021.850
4035,11/04/2020 02:20:01 午後,1031.2,1.01,3.52,1021.650
4036,11/04/2020 02:30:01 午後,981.2,1.01,4.03,1021.750
4037,11/04/2020 02:40:01 午後,928.7,0.00,2.52,1021.650
4038,11/04/2020 02:50:01 午後,876.2,0.50,4.03,1021.650
4039,11/04/2020 03:00:01 午後,821.2,0.50,3.02,1021.650
4040,11/04/2020 03:10:01 午後,763.7,0.50,3.52,1021.750
4041,11/04/2020 03:20:01 午後,706.2,1.01,3.52,1021.850
4042,11/04/2020 03:30:01 午後,638.7,1.01,3.52,1022.050
4043,11/04/2020 03:40:01 午後,576.2,0.50,3.02,1022.150
4044,11/04/2020 03:50:01 午後,513.7,1.01,3.02,1022.250
4045,11/04/2020 04:00:01 午後,446.2,1.01,4.53,1022.450
4046,11/04/2020 04:10:01 午後,381.2,0.00,1.51,1022.350
4047,11/04/2020 04:20:01 午後,316.2,0.00,1.51,1022.550
4048,11/04/2020 04:30:01 午後,253.7,0.00,1.51,1022.550
4049,11/04/2020 04:40:01 午後,193.7,0.00,2.01,1022.450
4050,11/04/2020 04:50:01 午後,131.2,0.00,1.51,1022.550
4051,11/04/2020 05:00:01 午後,81.2,0.00,1.01,1022.450
4052,11/04/2020 05:10:01 午後,46.2,0.00,1.01,1022.750
4053,11/04/2020 05:20:01 午後,23.7,0.00,2.01,1022.750
4054,11/04/2020 05:30:01 午後,6.2,0.00,1.51,1023.050
4055,11/04/2020 05:40:01 午後,1.2,0.00,1.01,1023.250
4056,11/04/2020 05:50:01 午後,1.2,0.00,1.01,1023.250
4057,11/04/2020 06:00:01 午後,1.2,0.00,0.50,1023.350
4058,11/04/2020 06:10:01 午後,1.2,0.00,1.01,1023.450
4059,11/04/2020 06:20:01 午後,1.2,0.00,1.01,1023.550
4060,11/04/2020 06:30:01 午後,1.2,0.00,1.51,1023.750
4061,11/04/2020 06:40:01 午後,1.2,0.00,1.01,1023.950
4062,11/04/2020 06:50:01 午後,1.2,0.00,1.01,1024.150
4063,11/04/2020 07:00:01 午後,1.2,0.00,2.01,1024.150
4064,11/04/2020 07:10:01 午後,1.2,0.00,2.01,1024.150
4065,11/04/2020 07:20:01 午後,1.2,0.00,2.52,1024.350
4066,11/04/2020 07:30:01 午後,1.2,0.50,3.02,1024.350
4067,11/04/2020 07:40:01 午後,1.2,0.50,3.02,1024.250
4068,11/04/2020 07:50:01 午後,1.2,0.50,2.52,1024.250
4069,11/04/2020 08:00:01 午後,1.2,0.50,2.52,1024.250
4070,11/04/2020 08:10:01 午後,1.2,0.00,2.52,1024.350
4071,11/04/2020 08:20:01 午後,1.2,0.50,3.02,1024.250
4072,11/04/2020 08:30:01 午後,1.2,0.50,2.52,1024.350
4073,11/04/2020 08:40:01 午後,1.2,0.50,2.52,1024.350
4074,11/04/2020 08:50:01 午後,1.2,0.50,2.01,1024.450
4075,11/04/2020 09:00:01 午後,1.2,0.50,2.52,1024.350
4076,11/04/2020 09:10:01 午後,1.2,0.50,2.52,1024.350
4077,11/04/2020 09:20:01 午後,1.2,0.50,2.52,1024.250
4078,11/04/2020 09:30:01 午後,1.2,0.50,1.51,1024.350
4079,11/04/2020 09:40:01 午後,1.2,0.50,3.02,1024.350
4080,11/04/2020 09:50:01 午後,1.2,0.50,3.02,1024.450
4081,11/04/2020 10:00:01 午後,1.2,0.50,2.52,1024.550
4082,11/04/2020 10:10:01 午後,1.2,0.50,2.52,1024.250
4083,11/04/2020 10:20:01 午後,1.2,0.50,3.02,1024.450
4084,11/04/2020 10:30:01 午後,1.2,1.01,4.03,1024.350
4085,11/04/2020 10:40:01 午後,1.2,0.50,3.52,1024.250
4086,11/04/2020 10:50:01 午後,1.2,1.01,3.02,1024.450
4087,11/04/2020 11:00:01 午後,1.2,1.01,3.52,1024.450
4088,11/04/2020 11:10:01 午後,1.2,0.50,3.52,1024.550
4089,11/04/2020 11:20:01 午後,1.2,1.01,3.52,1024.750
4090,11/04/2020 11:30:01 午後,1.2,0.50,2.52,1024.550
4091,11/04/2020 11:40:01 午後,1.2,0.00,2.52,1024.550
4092,11/04/2020 11:50:01 午後,1.2,0.00,1.51,1024.450
4093,11/05/2020 12:00:01 午前,1.2,0.00,1.51,1024.450
4094,11/05/2020 12:10:01 午前,1.2,0.00,1.51,1024.450
4095,11/05/2020 12:20:01 午前,1.2,0.00,0.50,1024.550
4096,11/05/2020 12:30:01 午前,1.2,0.00,1.01,1024.550
4097,11/05/2020 12:40:01 午前,1.2,0.00,1.51,1024.450
4098,11/05/2020 12:50:01 午前,1.2,0.00,1.01,1024.450
4099,11/05/2020 01:00:01 午前,1.2,0.00,1.51,1024.450
4100,11/05/2020 01:10:01 午前,1.2,0.00,1.51,1024.550
4101,11/05/2020 01:20:01 午前,1.2,0.00,0.50,1024.650
4102,11/05/2020 01:30:01 午前,1.2,0.00,1.01,1024.650
4103,11/05/2020 01:40:01 午前,1.2,0.00,2.01,1024.850
4104,11/05/2020 01:50:01 午前,1.2,0.00,2.01,1024.750
4105,11/05/2020 02:00:01 午前,1.2,0.00,1.51,1024.750
4106,11/05/2020 02:10:01 午前,1.2,0.50,2.52,1024.650
4107,11/05/2020 02:20:01 午前,1.2,0.50,3.02,1024.650
4108,11/05/2020 02:30:01 午前,1.2,0.00,1.01,1024.650
4109,11/05/2020 02:40:01 午前,1.2,0.50,3.02,1024.650
4110,11/05/2020 02:50:01 午前,1.2,1.01,3.02,1024.550
4111,11/05/2020 03:00:01 午前,1.2,0.50,3.02,1024.750
4112,11/05/2020 03:10:01 午前,1.2,0.50,3.02,1024.750
4113,11/05/2020 03:20:01 午前,1.2,0.50,3.52,1024.650
4114,11/05/2020 03:30:01 午前,1.2,0.50,3.02,1024.750
4115,11/05/2020 03:40:01 午前,1.2,0.00,1.51,1024.650
4116,11/05/2020 03:50:01 午前,1.2,1.51,3.02,1024.750
4117,11/05/2020 04:00:01 午前,1.2,0.00,1.01,1024.650
4118,11/05/2020 04:10:01 午前,1.2,0.00,1.01,1024.750
4119,11/05/2020 04:20:01 午前,1.2,0.00,1.01,1025.050
4120,11/05/2020 04:30:01 午前,1.2,0.00,2.01,1025.050
4121,11/05/2020 04:40:01 午前,1.2,0.00,1.01,1025.150
4122,11/05/2020 04:50:01 午前,1.2,0.00,1.01,1025.350
4123,11/05/2020 05:00:01 午前,1.2,0.00,1.01,1025.450
4124,11/05/2020 05:10:01 午前,1.2,0.00,1.51,1025.650
4125,11/05/2020 05:20:01 午前,1.2,0.00,1.01,1025.650
4126,11/05/2020 05:30:01 午前,1.2,0.00,1.01,1025.850
4127,11/05/2020 05:40:01 午前,1.2,0.00,1.01,1025.850
4128,11/05/2020 05:50:01 午前,1.2,0.00,0.50,1025.750
4129,11/05/2020 06:00:01 午前,1.2,0.00,1.51,1025.950
4130,11/05/2020 06:10:01 午前,1.2,0.00,2.01,1026.050
4131,11/05/2020 06:20:01 午前,1.2,0.00,1.51,1026.150
4132,11/05/2020 06:30:01 午前,1.2,0.00,1.01,1026.150
4133,11/05/2020 06:40:01 午前,8.7,0.50,2.52,1026.350
4134,11/05/2020 06:50:01 午前,21.2,0.50,3.02,1026.350
4135,11/05/2020 07:00:01 午前,38.7,0.00,1.51,1026.450
4136,11/05/2020 07:10:01 午前,58.7,0.00,2.01,1026.450
4137,11/05/2020 07:20:01 午前,76.2,0.00,2.01,1026.550
4138,11/05/2020 07:30:01 午前,88.7,0.00,1.51,1026.650
4139,11/05/2020 07:40:01 午前,98.7,0.00,1.51,1026.850
4140,11/05/2020 07:50:01 午前,108.7,0.00,1.01,1027.050
4141,11/05/2020 08:00:01 午前,123.7,0.00,1.51,1027.050
4142,11/05/2020 08:10:01 午前,476.2,0.00,0.50,1027.150
4143,11/05/2020 08:20:01 午前,543.7,0.00,1.51,1027.150
4144,11/05/2020 08:30:01 午前,611.2,0.50,2.52,1027.250
4145,11/05/2020 08:40:01 午前,676.2,1.01,3.02,1027.150
4146,11/05/2020 08:50:01 午前,738.7,0.50,2.01,1027.250
4147,11/05/2020 09:00:01 午前,796.2,0.50,2.52,1027.050
4148,11/05/2020 09:10:01 午前,853.7,0.50,3.02,1027.250
4149,11/05/2020 09:20:01 午前,908.7,0.00,2.52,1027.150
4150,11/05/2020 09:30:01 午前,963.7,0.50,3.02,1027.050
4151,11/05/2020 09:40:01 午前,1013.7,0.50,2.52,1027.050
4152,11/05/2020 09:50:01 午前,1061.2,0.50,2.52,1027.350
4153,11/05/2020 10:00:01 午前,1108.7,1.01,4.53,1026.950
4154,11/05/2020 10:10:01 午前,1151.2,2.01,4.53,1026.950
4155,11/05/2020 10:20:01 午前,1188.7,1.01,5.54,1026.650
4156,11/05/2020 10:30:01 午前,1221.2,1.01,3.52,1026.950
4157,11/05/2020 10:40:01 午前,1251.2,0.50,3.02,1026.750
4158,11/05/2020 10:50:01 午前,1281.2,0.50,3.02,1026.850
4159,11/05/2020 11:00:01 午前,1311.2,0.50,3.02,1026.650
4160,11/05/2020 11:10:01 午前,1328.7,0.50,2.52,1026.550
4161,11/05/2020 11:20:01 午前,1346.2,0.50,3.52,1026.250
4162,11/05/2020 11:30:01 午前,1356.2,1.01,3.52,1025.950
4163,11/05/2020 11:40:01 午前,1368.7,0.50,3.02,1025.750
4164,11/05/2020 11:50:01 午前,1376.2,0.00,2.52,1025.750
4165,11/05/2020 12:00:01 午後,1381.2,0.50,3.02,1025.750
4166,11/05/2020 12:10:01 午後,1378.7,1.01,3.52,1025.550
4167,11/05/2020 12:20:01 午後,1373.7,1.01,3.52,1025.450
4168,11/05/2020 12:30:01 午後,1363.7,0.50,3.52,1025.150
4169,11/05/2020 12:40:01 午後,1348.7,0.50,3.52,1025.050
4170,11/05/2020 12:50:01 午後,1338.7,1.01,4.03,1024.950
4171,11/05/2020 01:00:01 午後,1328.7,1.51,3.52,1024.850
4172,11/05/2020 01:10:01 午後,1348.7,1.01,3.02,1024.650
4173,11/05/2020 01:20:01 午後,433.7,1.51,3.52,1024.850
4174,11/05/2020 01:30:01 午後,781.2,0.50,3.02,1024.550
4175,11/05/2020 01:40:01 午後,783.7,0.50,2.52,1024.450
4176,11/05/2020 01:50:01 午後,741.2,0.50,2.52,1024.550
4177,11/05/2020 02:00:01 午後,1118.7,0.00,2.01,1024.550
4178,11/05/2020 02:10:01 午後,1293.7,0.50,2.52,1024.450
4179,11/05/2020 02:20:01 午後,1278.7,0.50,2.01,1024.650
4180,11/05/2020 02:30:01 午後,873.7,0.50,3.02,1024.750
4181,11/05/2020 02:40:01 午後,446.2,0.50,2.01,1024.750
4182,11/05/2020 02:50:01 午後,986.2,0.00,1.51,1024.550
4183,11/05/2020 03:00:01 午後,436.2,0.50,3.02,1024.850
4184,11/05/2020 03:10:01 午後,1023.7,0.00,2.01,1024.550
4185,11/05/2020 03:20:01 午後,763.7,0.50,3.02,1024.650
4186,11/05/2020 03:30:01 午後,671.2,0.00,2.52,1024.650
4187,11/05/2020 03:40:01 午後,586.2,0.00,2.01,1024.550
4188,11/05/2020 03:50:01 午後,521.2,0.50,2.52,1024.450
4189,11/05/2020 04:00:01 午後,458.7,0.50,2.52,1024.350
4190,11/05/2020 04:10:01 午後,348.7,0.00,2.01,1024.350
4191,11/05/2020 04:20:01 午後,346.2,0.00,2.01,1024.450
4192,11/05/2020 04:30:01 午後,266.2,0.00,2.01,1024.550
4193,11/05/2020 04:40:01 午後,198.7,0.00,2.52,1024.550
4194,11/05/2020 04:50:01 午後,131.2,0.00,1.01,1024.650
4195,11/05/2020 05:00:01 午後,81.2,0.00,1.01,1024.750
4196,11/05/2020 05:10:01 午後,43.7,0.00,1.01,1024.850
4197,11/05/2020 05:20:01 午後,21.2,0.00,2.01,1024.850
4198,11/05/2020 05:30:01 午後,6.2,0.50,2.01,1024.750
4199,11/05/2020 05:40:01 午後,1.2,0.50,2.01,1024.950
4200,11/05/2020 05:50:01 午後,1.2,0.00,1.51,1025.150
4201,11/05/2020 06:00:01 午後,1.2,0.00,1.01,1025.250
4202,11/05/2020 06:10:01 午後,1.2,0.00,2.01,1025.150
4203,11/05/2020 06:20:01 午後,1.2,0.00,1.51,1025.250
4204,11/05/2020 06:30:01 午後,1.2,0.00,1.51,1025.550
4205,11/05/2020 06:40:01 午後,1.2,0.00,1.51,1025.650
4206,11/05/2020 06:50:01 午後,1.2,0.00,1.01,1025.550
4207,11/05/2020 07:00:01 午後,1.2,0.00,1.01,1025.550
4208,11/05/2020 07:10:01 午後,1.2,0.00,0.50,1025.650
4209,11/05/2020 07:20:01 午後,1.2,0.00,0.50,1025.450
4210,11/05/2020 07:30:01 午後,1.2,0.00,1.01,1025.550
4211,11/05/2020 07:40:01 午後,1.2,0.00,1.51,1025.550
4212,11/05/2020 07:50:01 午後,1.2,0.00,1.01,1025.650
4213,11/05/2020 08:00:01 午後,1.2,0.00,1.51,1025.550
4214,11/05/2020 08:10:01 午後,1.2,0.00,1.01,1025.750
4215,11/05/2020 08:20:01 午後,1.2,0.00,1.01,1025.450
4216,11/05/2020 08:30:01 午後,1.2,0.00,1.51,1025.650
4217,11/05/2020 08:40:01 午後,1.2,0.00,1.01,1025.750
4218,11/05/2020 08:50:01 午後,1.2,0.00,1.51,1025.750
4219,11/05/2020 09:00:01 午後,1.2,0.00,1.51,1025.850
4220,11/05/2020 09:10:01 午後,1.2,0.00,1.51,1026.050
4221,11/05/2020 09:20:01 午後,1.2,0.00,1.51,1026.150
4222,11/05/2020 09:30:01 午後,1.2,0.00,1.51,1026.250
4223,11/05/2020 09:40:01 午後,1.2,0.00,1.01,1026.250
4224,11/05/2020 09:50:01 午後,1.2,0.50,2.01,1026.150
4225,11/05/2020 10:00:01 午後,1.2,0.00,1.01,1026.150
4226,11/05/2020 10:10:01 午後,1.2,0.00,1.51,1026.050
4227,11/05/2020 10:20:01 午後,1.2,0.00,1.51,1026.250
4228,11/05/2020 10:30:01 午後,1.2,0.00,1.51,1026.350
4229,11/05/2020 10:40:01 午後,1.2,0.00,1.01,1025.950
4230,11/05/2020 10:50:01 午後,1.2,0.00,1.01,1026.150
4231,11/05/2020 11:00:01 午後,1.2,0.00,1.51,1026.250
4232,11/05/2020 11:10:01 午後,1.2,0.00,1.01,1026.050
4233,11/05/2020 11:20:01 午後,1.2,0.00,2.01,1026.350
4234,11/05/2020 11:30:01 午後,1.2,0.00,1.51,1026.350
4235,11/05/2020 11:40:01 午後,1.2,0.00,1.01,1026.150
4236,11/05/2020 11:50:01 午後,1.2,0.00,1.01,1026.350
4237,11/06/2020 12:00:01 午前,1.2,0.00,1.51,1026.150
4238,11/06/2020 12:10:01 午前,1.2,0.00,1.01,1026.050
4239,11/06/2020 12:20:01 午前,1.2,0.00,1.01,1026.050
4240,11/06/2020 12:30:01 午前,1.2,0.00,1.01,1025.750
4241,11/06/2020 12:40:01 午前,1.2,0.00,1.01,1025.850
4242,11/06/2020 12:50:01 午前,1.2,0.00,0.50,1025.650
4243,11/06/2020 01:00:01 午前,1.2,0.00,1.01,1025.850
4244,11/06/2020 01:10:01 午前,1.2,0.00,1.01,1025.850
4245,11/06/2020 01:20:01 午前,1.2,0.00,1.01,1025.950
4246,11/06/2020 01:30:01 午前,1.2,0.00,1.01,1025.950
4247,11/06/2020 01:40:01 午前,1.2,0.00,0.50,1025.650
4248,11/06/2020 01:50:01 午前,1.2,0.00,0.00,1025.750
4249,11/06/2020 02:00:01 午前,1.2,0.00,1.01,1025.450
4250,11/06/2020 02:10:01 午前,1.2,0.00,1.01,1025.550
4251,11/06/2020 02:20:01 午前,1.2,0.00,0.50,1025.650
4252,11/06/2020 02:30:01 午前,1.2,0.00,1.01,1025.550
4253,11/06/2020 02:40:01 午前,1.2,0.00,0.50,1025.650
4254,11/06/2020 02:50:01 午前,1.2,0.00,1.01,1025.450
4255,11/06/2020 03:00:01 午前,1.2,0.00,1.01,1025.450
4256,11/06/2020 03:10:01 午前,1.2,0.00,1.01,1025.250
4257,11/06/2020 03:20:01 午前,1.2,0.00,2.01,1025.350
4258,11/06/2020 03:30:01 午前,1.2,0.00,2.01,1025.150
4259,11/06/2020 03:40:01 午前,1.2,0.00,1.01,1024.950
4260,11/06/2020 03:50:01 午前,1.2,0.00,1.01,1024.850
4261,11/06/2020 04:00:01 午前,1.2,0.00,0.50,1024.850
4262,11/06/2020 04:10:01 午前,1.2,0.00,1.01,1024.850
4263,11/06/2020 04:20:01 午前,1.2,0.00,1.01,1024.750
4264,11/06/2020 04:30:01 午前,1.2,0.00,0.50,1024.750
4265,11/06/2020 04:40:01 午前,1.2,0.00,0.50,1024.850
4266,11/06/2020 04:50:01 午前,1.2,0.50,3.02,1024.850
4267,11/06/2020 05:00:01 午前,1.2,0.50,3.02,1024.750
4268,11/06/2020 05:10:01 午前,1.2,0.00,2.01,1024.550
4269,11/06/2020 05:20:01 午前,1.2,0.00,0.00,1024.550
4270,11/06/2020 05:30:01 午前,1.2,0.00,0.50,1024.450
4271,11/06/2020 05:40:01 午前,1.2,0.00,0.50,1024.450
4272,11/06/2020 05:50:01 午前,1.2,0.00,1.01,1024.350
4273,11/06/2020 06:00:01 午前,1.2,0.00,0.50,1024.450
4274,11/06/2020 06:10:01 午前,1.2,0.00,1.01,1024.450
4275,11/06/2020 06:20:01 午前,1.2,0.00,0.50,1024.450
4276,11/06/2020 06:30:01 午前,1.2,0.00,1.01,1024.250
4277,11/06/2020 06:40:01 午前,3.7,0.00,0.50,1024.050
4278,11/06/2020 06:50:01 午前,11.2,0.00,0.50,1024.050
4279,11/06/2020 07:00:01 午前,23.7,0.00,0.50,1023.950
4280,11/06/2020 07:10:01 午前,41.2,0.00,0.50,1024.150
4281,11/06/2020 07:20:01 午前,71.2,0.00,0.50,1024.050
4282,11/06/2020 07:30:01 午前,91.2,0.00,0.50,1023.950
4283,11/06/2020 07:40:01 午前,141.2,0.00,0.50,1023.950
4284,11/06/2020 07:50:01 午前,178.7,0.00,1.01,1023.850
4285,11/06/2020 08:00:01 午前,243.7,0.00,0.00,1023.850
4286,11/06/2020 08:10:01 午前,251.2,0.00,0.50,1023.850
4287,11/06/2020 08:20:01 午前,328.7,0.00,0.50,1023.750
4288,11/06/2020 08:30:01 午前,478.7,0.00,0.50,1023.950
4289,11/06/2020 08:40:01 午前,506.2,0.00,0.50,1023.950
4290,11/06/2020 08:50:01 午前,623.7,0.00,1.01,1023.950
4291,11/06/2020 09:00:01 午前,783.7,0.00,2.01,1023.950
4292,11/06/2020 09:10:01 午前,621.2,0.50,2.01,1024.050
4293,11/06/2020 09:20:01 午前,616.2,0.00,2.01,1023.950
4294,11/06/2020 09:30:01 午前,781.2,0.00,2.01,1023.750
4295,11/06/2020 09:40:01 午前,893.7,0.00,1.51,1023.850
4296,11/06/2020 09:50:01 午前,1208.7,0.00,1.51,1023.750
4297,11/06/2020 10:00:01 午前,946.2,0.50,2.01,1023.750
4298,11/06/2020 10:10:01 午前,1103.7,0.00,2.01,1023.450
4299,11/06/2020 10:20:01 午前,741.2,0.50,2.52,1023.850
4300,11/06/2020 10:30:01 午前,1826.2,1.01,3.02,1023.550
4301,11/06/2020 10:40:01 午前,861.2,0.50,2.52,1023.450
4302,11/06/2020 10:50:01 午前,1143.7,0.50,2.01,1023.450
4303,11/06/2020 11:00:01 午前,811.2,0.50,2.52,1023.550
4304,11/06/2020 11:10:01 午前,711.2,0.50,3.02,1023.450
4305,11/06/2020 11:20:01 午前,591.2,0.50,2.52,1023.250
4306,11/06/2020 11:30:01 午前,568.7,0.00,1.51,1022.950
4307,11/06/2020 11:40:01 午前,506.2,0.00,1.51,1022.750
4308,11/06/2020 11:50:01 午前,911.2,0.00,1.51,1022.550
4309,11/06/2020 12:00:01 午後,708.7,0.00,2.01,1022.350
4310,11/06/2020 12:10:01 午後,626.2,0.00,2.01,1022.150
4311,11/06/2020 12:20:01 午後,628.7,0.00,1.51,1022.150
4312,11/06/2020 12:30:01 午後,686.2,0.00,2.01,1021.850
4313,11/06/2020 12:40:01 午後,628.7,0.00,1.51,1021.750
4314,11/06/2020 12:50:01 午後,333.7,0.00,2.01,1021.750
4315,11/06/2020 01:00:01 午後,523.7,0.00,1.51,1021.550
4316,11/06/2020 01:10:01 午後,598.7,0.00,2.01,1021.350
4317,11/06/2020 01:20:01 午後,673.7,0.50,2.01,1021.250
4318,11/06/2020 01:30:01 午後,461.2,0.50,2.01,1021.150
4319,11/06/2020 01:40:01 午後,551.2,0.50,2.01,1020.850
4320,11/06/2020 01:50:01 午後,908.7,0.00,1.51,1020.650
4321,11/06/2020 02:00:01 午後,1328.7,0.50,2.52,1020.550
4322,11/06/2020 02:10:01 午後,718.7,0.50,2.01,1020.450
4323,11/06/2020 02:20:01 午後,493.7,0.50,2.01,1020.450
4324,11/06/2020 02:30:01 午後,316.2,0.50,2.01,1020.450
4325,11/06/2020 02:40:01 午後,163.7,0.50,1.51,1020.450
4326,11/06/2020 02:50:01 午後,168.7,0.50,2.52,1020.350
4327,11/06/2020 03:00:01 午後,108.7,1.01,2.01,1020.350
4328,11/06/2020 03:10:01 午後,78.7,0.00,2.01,1020.450
4329,11/06/2020 03:20:01 午後,113.7,0.00,0.50,1020.250
4330,11/06/2020 03:30:01 午後,81.2,1.01,3.02,1020.350
4331,11/06/2020 03:40:01 午後,63.7,1.01,4.03,1020.450
4332,11/06/2020 03:50:01 午後,73.7,0.00,1.51,1020.350
4333,11/06/2020 04:00:01 午後,83.7,0.50,2.01,1020.250
4334,11/06/2020 04:10:01 午後,101.2,0.50,2.52,1020.150
4335,11/06/2020 04:20:01 午後,116.2,0.50,2.52,1019.950
4336,11/06/2020 04:30:01 午後,41.2,0.00,1.01,1020.150
4337,11/06/2020 04:40:01 午後,43.7,0.00,1.01,1020.050
4338,11/06/2020 04:50:01 午後,33.7,0.00,0.50,1020.150
4339,11/06/2020 05:00:01 午後,21.2,0.00,1.01,1020.150
4340,11/06/2020 05:10:01 午後,6.2,0.00,0.50,1020.150
4341,11/06/2020 05:20:01 午後,3.7,0.00,0.50,1020.150
4342,11/06/2020 05:30:01 午後,1.2,0.00,1.01,1020.250
4343,11/06/2020 05:40:01 午後,1.2,0.00,0.50,1020.150
4344,11/06/2020 05:50:01 午後,1.2,0.00,1.01,1019.850
4345,11/06/2020 06:00:01 午後,1.2,0.00,1.01,1019.950
4346,11/06/2020 06:10:01 午後,1.2,0.00,1.01,1019.950
4347,11/06/2020 06:20:01 午後,1.2,0.00,0.50,1019.950
4348,11/06/2020 06:30:01 午後,1.2,0.00,1.01,1019.850
4349,11/06/2020 06:40:01 午後,1.2,0.00,1.01,1020.250
4350,11/06/2020 06:50:01 午後,1.2,0.00,2.01,1020.550
4351,11/06/2020 07:00:01 午後,1.2,0.50,1.51,1020.250
4352,11/06/2020 07:10:01 午後,1.2,0.00,1.51,1020.550
4353,11/06/2020 07:20:01 午後,1.2,0.00,1.51,1020.650
4354,11/06/2020 07:30:01 午後,1.2,0.00,1.51,1020.550
4355,11/06/2020 07:40:01 午後,1.2,0.00,2.01,1020.550
4356,11/06/2020 07:50:01 午後,1.2,0.00,2.01,1019.950
4357,11/06/2020 08:00:01 午後,1.2,0.50,2.52,1019.950
4358,11/06/2020 08:10:01 午後,1.2,1.01,5.03,1019.950
4359,11/06/2020 08:20:01 午後,1.2,0.50,3.02,1020.050
4360,11/06/2020 08:30:01 午後,1.2,0.00,2.52,1019.950
4361,11/06/2020 08:40:01 午後,1.2,0.00,1.51,1019.950
4362,11/06/2020 08:50:01 午後,1.2,0.00,1.51,1019.950
4363,11/06/2020 09:00:01 午後,1.2,0.00,1.01,1020.150
4364,11/06/2020 09:10:01 午後,1.2,0.00,1.01,1020.150
4365,11/06/2020 09:20:01 午後,1.2,0.00,2.01,1019.950
4366,11/06/2020 09:30:01 午後,1.2,0.00,2.01,1020.250
4367,11/06/2020 09:40:01 午後,1.2,0.00,2.01,1020.250
4368,11/06/2020 09:50:01 午後,1.2,0.00,1.01,1019.950
4369,11/06/2020 10:00:01 午後,1.2,0.00,1.01,1020.050
4370,11/06/2020 10:10:01 午後,1.2,0.00,1.01,1019.950
4371,11/06/2020 10:20:01 午後,1.2,0.00,1.01,1019.550
4372,11/06/2020 10:30:01 午後,1.2,0.00,0.50,1019.650
4373,11/06/2020 10:40:01 午後,1.2,0.00,1.01,1019.650
4374,11/06/2020 10:50:01 午後,1.2,0.00,0.50,1019.450
4375,11/06/2020 11:00:01 午後,1.2,0.00,2.01,1019.250
4376,11/06/2020 11:10:01 午後,1.2,0.00,1.01,1019.150
4377,11/06/2020 11:20:01 午後,1.2,0.00,0.50,1019.150
