"プロット タイトル: Microstation_00_ecser_surface_220116"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
7955,03/12/2022 11:40:01 午後,1.2,0.00,0.50,1018.450
7956,03/12/2022 11:50:01 午後,1.2,0.00,0.50,1018.250
7957,03/13/2022 12:00:01 午前,1.2,0.00,0.50,1018.250
7958,03/13/2022 12:10:01 午前,1.2,0.00,1.51,1018.250
7959,03/13/2022 12:20:01 午前,1.2,0.00,1.51,1018.250
7960,03/13/2022 12:30:01 午前,1.2,0.00,1.01,1018.350
7961,03/13/2022 12:40:01 午前,1.2,0.00,1.51,1018.450
7962,03/13/2022 12:50:01 午前,1.2,0.00,1.51,1018.450
7963,03/13/2022 01:00:01 午前,1.2,0.50,2.01,1018.250
7964,03/13/2022 01:10:01 午前,1.2,0.50,2.01,1018.250
7965,03/13/2022 01:20:01 午前,1.2,0.50,2.52,1018.150
7966,03/13/2022 01:30:01 午前,1.2,0.50,3.52,1017.950
7967,03/13/2022 01:40:01 午前,1.2,0.50,3.02,1017.850
7968,03/13/2022 01:50:01 午前,1.2,0.00,1.01,1017.950
7969,03/13/2022 02:00:01 午前,1.2,0.00,2.01,1017.850
7970,03/13/2022 02:10:01 午前,1.2,0.00,3.02,1017.450
7971,03/13/2022 02:20:01 午前,1.2,0.00,3.52,1017.450
7972,03/13/2022 02:30:01 午前,1.2,1.01,8.05,1017.250
7973,03/13/2022 02:40:01 午前,1.2,0.50,2.52,1017.150
7974,03/13/2022 02:50:01 午前,1.2,2.01,5.03,1017.150
7975,03/13/2022 03:00:01 午前,1.2,1.51,4.53,1017.150
7976,03/13/2022 03:10:01 午前,1.2,1.51,6.04,1017.050
7977,03/13/2022 03:20:01 午前,1.2,1.01,4.03,1016.750
7978,03/13/2022 03:30:01 午前,1.2,0.50,3.52,1016.750
7979,03/13/2022 03:40:01 午前,1.2,0.50,3.02,1016.750
7980,03/13/2022 03:50:01 午前,1.2,1.51,5.03,1016.650
7981,03/13/2022 04:00:01 午前,1.2,2.01,6.54,1016.750
7982,03/13/2022 04:10:01 午前,1.2,3.02,7.55,1016.650
7983,03/13/2022 04:20:01 午前,1.2,2.01,8.56,1016.750
7984,03/13/2022 04:30:01 午前,1.2,1.51,5.03,1016.750
7985,03/13/2022 04:40:01 午前,1.2,1.01,4.53,1016.750
7986,03/13/2022 04:50:01 午前,1.2,0.50,4.03,1016.650
7987,03/13/2022 05:00:01 午前,1.2,0.50,3.52,1016.950
7988,03/13/2022 05:10:01 午前,1.2,1.01,4.53,1016.850
7989,03/13/2022 05:20:01 午前,1.2,1.01,5.03,1016.850
7990,03/13/2022 05:30:01 午前,1.2,1.01,3.52,1016.850
7991,03/13/2022 05:40:01 午前,1.2,1.51,4.53,1016.950
7992,03/13/2022 05:50:01 午前,1.2,1.51,5.54,1016.750
7993,03/13/2022 06:00:01 午前,1.2,1.01,4.53,1016.850
7994,03/13/2022 06:10:01 午前,1.2,0.50,4.03,1016.750
7995,03/13/2022 06:20:01 午前,1.2,0.00,2.01,1016.850
7996,03/13/2022 06:30:01 午前,1.2,0.00,2.52,1016.850
7997,03/13/2022 06:40:01 午前,8.7,0.50,5.03,1016.950
7998,03/13/2022 06:50:01 午前,23.7,0.50,4.53,1017.050
7999,03/13/2022 07:00:01 午前,38.7,1.01,4.03,1016.950
8000,03/13/2022 07:10:01 午前,73.7,0.50,3.52,1016.950
8001,03/13/2022 07:20:01 午前,121.2,0.00,2.01,1017.150
8002,03/13/2022 07:30:01 午前,173.7,0.00,2.01,1017.150
8003,03/13/2022 07:40:01 午前,113.7,0.00,1.51,1017.150
8004,03/13/2022 07:50:01 午前,208.7,0.00,1.51,1017.150
8005,03/13/2022 08:00:01 午前,358.7,0.00,2.52,1016.650
8006,03/13/2022 08:10:01 午前,343.7,1.51,5.03,1016.950
8007,03/13/2022 08:20:01 午前,373.7,2.52,7.05,1016.950
8008,03/13/2022 08:30:01 午前,541.2,1.51,6.54,1016.750
8009,03/13/2022 08:40:01 午前,441.2,2.01,5.54,1016.850
8010,03/13/2022 08:50:01 午前,591.2,2.01,7.55,1016.950
8011,03/13/2022 09:00:01 午前,471.2,2.52,7.05,1016.450
8012,03/13/2022 09:10:01 午前,523.7,2.01,6.04,1016.150
8013,03/13/2022 09:20:01 午前,491.2,1.51,5.54,1016.450
8014,03/13/2022 09:30:01 午前,538.7,2.01,6.54,1016.250
8015,03/13/2022 09:40:01 午前,541.2,2.52,7.55,1016.250
8016,03/13/2022 09:50:01 午前,528.7,1.51,4.53,1016.650
8017,03/13/2022 10:00:01 午前,493.7,1.01,6.54,1016.650
8018,03/13/2022 10:10:01 午前,623.7,1.01,4.53,1016.550
8019,03/13/2022 10:20:01 午前,588.7,1.51,7.55,1016.550
8020,03/13/2022 10:30:01 午前,363.7,2.01,7.05,1016.750
8021,03/13/2022 10:40:01 午前,481.2,1.51,4.53,1016.850
8022,03/13/2022 10:50:01 午前,576.2,1.51,6.54,1016.550
8023,03/13/2022 11:00:01 午前,426.2,2.52,8.56,1016.650
8024,03/13/2022 11:10:01 午前,343.7,2.01,6.04,1016.650
8025,03/13/2022 11:20:01 午前,473.7,2.01,6.54,1016.650
8026,03/13/2022 11:30:01 午前,523.7,1.01,4.53,1016.350
8027,03/13/2022 11:40:01 午前,681.2,2.52,6.04,1016.150
8028,03/13/2022 11:50:01 午前,441.2,2.01,6.54,1016.150
8029,03/13/2022 12:00:01 午後,551.2,2.01,5.03,1016.150
8030,03/13/2022 12:10:01 午後,666.2,2.52,5.54,1015.950
8031,03/13/2022 12:20:01 午後,691.2,2.01,6.04,1015.750
8032,03/13/2022 12:30:01 午後,888.7,2.52,6.04,1015.550
8033,03/13/2022 12:40:01 午後,1003.7,2.52,6.54,1015.350
8034,03/13/2022 12:50:01 午後,626.2,1.51,6.54,1015.450
8035,03/13/2022 01:00:01 午後,793.7,1.01,5.03,1015.350
8036,03/13/2022 01:10:01 午後,788.7,1.01,4.03,1015.150
8037,03/13/2022 01:20:01 午後,983.7,0.50,3.02,1015.050
8038,03/13/2022 01:30:01 午後,886.2,0.50,3.52,1015.050
8039,03/13/2022 01:40:01 午後,1371.2,2.01,7.05,1014.850
8040,03/13/2022 01:50:01 午後,638.7,1.51,6.04,1014.750
8041,03/13/2022 02:00:01 午後,983.7,1.51,6.54,1014.350
8042,03/13/2022 02:10:01 午後,666.2,1.51,7.05,1014.150
8043,03/13/2022 02:20:01 午後,1026.2,2.01,5.54,1014.050
8044,03/13/2022 02:30:01 午後,961.2,2.52,11.07,1013.850
8045,03/13/2022 02:40:01 午後,826.2,1.01,4.53,1013.950
8046,03/13/2022 02:50:01 午後,653.7,1.01,4.53,1013.650
8047,03/13/2022 03:00:01 午後,458.7,1.01,4.03,1013.650
8048,03/13/2022 03:10:01 午後,246.2,1.51,4.53,1013.850
8049,03/13/2022 03:20:01 午後,356.2,1.51,5.03,1013.650
8050,03/13/2022 03:30:01 午後,226.2,1.51,5.03,1013.650
8051,03/13/2022 03:40:01 午後,173.7,2.01,5.54,1013.850
8052,03/13/2022 03:50:01 午後,173.7,5.03,9.06,1014.150
8053,03/13/2022 04:00:01 午後,86.2,3.02,8.05,1014.050
8054,03/13/2022 04:10:01 午後,88.7,2.01,5.54,1014.150
8055,03/13/2022 04:20:01 午後,98.7,4.53,8.05,1014.250
8056,03/13/2022 04:30:01 午後,73.7,4.53,8.56,1014.050
8057,03/13/2022 04:40:01 午後,56.2,5.03,11.07,1014.250
8058,03/13/2022 04:50:01 午後,18.7,5.03,8.56,1014.250
8059,03/13/2022 05:00:01 午後,63.7,5.54,9.06,1014.250
8060,03/13/2022 05:10:01 午後,56.2,3.02,7.55,1013.450
8061,03/13/2022 05:20:01 午後,41.2,3.02,8.56,1012.950
8062,03/13/2022 05:30:01 午後,73.7,2.52,8.56,1012.950
8063,03/13/2022 05:40:01 午後,68.7,7.05,13.09,1013.550
8064,03/13/2022 05:50:01 午後,41.2,2.52,9.56,1013.750
8065,03/13/2022 06:00:01 午後,26.2,1.01,4.03,1013.650
8066,03/13/2022 06:10:01 午後,18.7,1.51,4.53,1013.950
8067,03/13/2022 06:20:01 午後,6.2,1.51,5.54,1013.850
8068,03/13/2022 06:30:01 午後,1.2,1.51,9.56,1013.850
8069,03/13/2022 06:40:01 午後,1.2,4.03,8.05,1014.050
8070,03/13/2022 06:50:01 午後,1.2,3.02,6.54,1014.150
8071,03/13/2022 07:00:01 午後,1.2,3.52,7.55,1014.150
8072,03/13/2022 07:10:01 午後,1.2,2.01,6.04,1014.350
8073,03/13/2022 07:20:01 午後,1.2,2.01,5.54,1014.550
8074,03/13/2022 07:30:01 午後,1.2,1.51,5.54,1014.450
8075,03/13/2022 07:40:01 午後,1.2,3.02,7.55,1014.650
8076,03/13/2022 07:50:01 午後,1.2,5.03,8.56,1014.850
8077,03/13/2022 08:00:01 午後,1.2,3.52,6.54,1014.950
8078,03/13/2022 08:10:01 午後,1.2,2.52,4.53,1015.050
8079,03/13/2022 08:20:01 午後,1.2,2.01,4.03,1015.150
8080,03/13/2022 08:30:01 午後,1.2,1.01,4.53,1015.050
8081,03/13/2022 08:40:01 午後,1.2,2.52,5.03,1015.250
8082,03/13/2022 08:50:01 午後,1.2,2.01,3.52,1015.350
8083,03/13/2022 09:00:01 午後,1.2,2.52,4.53,1015.450
8084,03/13/2022 09:10:01 午後,1.2,2.01,4.53,1015.350
8085,03/13/2022 09:20:01 午後,1.2,1.51,3.52,1015.350
8086,03/13/2022 09:30:01 午後,1.2,1.51,4.03,1015.350
8087,03/13/2022 09:40:01 午後,1.2,1.01,3.52,1015.350
8088,03/13/2022 09:50:01 午後,1.2,1.01,3.52,1015.350
8089,03/13/2022 10:00:01 午後,1.2,1.01,4.03,1015.450
8090,03/13/2022 10:10:01 午後,1.2,1.01,3.02,1015.250
8091,03/13/2022 10:20:01 午後,1.2,1.01,2.01,1015.350
8092,03/13/2022 10:30:01 午後,1.2,1.01,2.52,1015.350
8093,03/13/2022 10:40:01 午後,1.2,1.51,3.52,1015.350
8094,03/13/2022 10:50:01 午後,1.2,1.51,3.52,1015.450
8095,03/13/2022 11:00:01 午後,1.2,2.01,4.03,1015.350
8096,03/13/2022 11:10:01 午後,1.2,2.52,5.54,1015.350
8097,03/13/2022 11:20:01 午後,1.2,2.52,6.04,1015.350
8098,03/13/2022 11:30:01 午後,1.2,3.02,6.04,1015.350
8099,03/13/2022 11:40:01 午後,1.2,2.01,5.03,1015.350
8100,03/13/2022 11:50:01 午後,1.2,1.01,4.53,1015.150
8101,03/14/2022 12:00:01 午前,1.2,1.01,3.52,1015.050
8102,03/14/2022 12:10:01 午前,1.2,2.01,4.03,1015.050
8103,03/14/2022 12:20:01 午前,1.2,2.01,4.03,1014.950
8104,03/14/2022 12:30:01 午前,1.2,2.01,4.03,1014.750
8105,03/14/2022 12:40:01 午前,1.2,2.52,5.03,1014.850
8106,03/14/2022 12:50:01 午前,1.2,3.02,5.54,1014.750
8107,03/14/2022 01:00:01 午前,1.2,1.51,4.03,1014.650
8108,03/14/2022 01:10:01 午前,1.2,0.50,2.52,1014.650
8109,03/14/2022 01:20:01 午前,1.2,0.00,2.01,1014.650
8110,03/14/2022 01:30:01 午前,1.2,0.00,1.01,1014.850
8111,03/14/2022 01:40:01 午前,1.2,0.00,1.51,1014.850
8112,03/14/2022 01:50:01 午前,1.2,0.00,1.01,1014.950
8113,03/14/2022 02:00:01 午前,1.2,0.00,0.50,1014.850
8114,03/14/2022 02:10:01 午前,1.2,0.00,1.01,1014.950
8115,03/14/2022 02:20:01 午前,1.2,0.00,1.01,1014.950
8116,03/14/2022 02:30:01 午前,1.2,0.00,1.01,1014.750
8117,03/14/2022 02:40:01 午前,1.2,0.50,2.01,1014.650
8118,03/14/2022 02:50:01 午前,1.2,0.00,1.51,1014.650
8119,03/14/2022 03:00:01 午前,1.2,0.00,1.01,1014.550
8120,03/14/2022 03:10:01 午前,1.2,0.00,1.51,1014.550
8121,03/14/2022 03:20:01 午前,1.2,0.50,2.01,1014.450
8122,03/14/2022 03:30:01 午前,1.2,0.00,1.51,1014.450
8123,03/14/2022 03:40:01 午前,1.2,0.00,1.01,1014.550
8124,03/14/2022 03:50:01 午前,1.2,0.00,1.01,1014.550
8125,03/14/2022 04:00:01 午前,1.2,0.00,1.51,1014.550
8126,03/14/2022 04:10:01 午前,1.2,0.00,0.50,1014.650
8127,03/14/2022 04:20:01 午前,1.2,0.00,1.01,1014.650
8128,03/14/2022 04:30:01 午前,1.2,0.50,1.51,1014.650
8129,03/14/2022 04:40:01 午前,1.2,0.00,1.51,1014.750
8130,03/14/2022 04:50:01 午前,1.2,0.00,1.51,1014.750
8131,03/14/2022 05:00:01 午前,1.2,0.00,1.01,1014.450
8132,03/14/2022 05:10:01 午前,1.2,0.50,2.01,1014.650
8133,03/14/2022 05:20:01 午前,1.2,0.00,1.01,1014.450
8134,03/14/2022 05:30:01 午前,1.2,0.00,1.01,1014.450
8135,03/14/2022 05:40:01 午前,1.2,0.50,2.01,1014.450
8136,03/14/2022 05:50:01 午前,1.2,0.00,1.01,1014.350
8137,03/14/2022 06:00:01 午前,1.2,0.00,1.01,1014.550
8138,03/14/2022 06:10:01 午前,1.2,0.00,0.50,1014.450
8139,03/14/2022 06:20:01 午前,1.2,0.00,0.50,1014.550
8140,03/14/2022 06:30:01 午前,1.2,0.00,1.01,1014.450
8141,03/14/2022 06:40:01 午前,16.2,0.00,1.01,1014.250
8142,03/14/2022 06:50:01 午前,31.2,0.00,1.01,1014.450
8143,03/14/2022 07:00:01 午前,38.7,0.00,1.01,1014.450
8144,03/14/2022 07:10:01 午前,48.7,0.00,1.01,1014.550
8145,03/14/2022 07:20:01 午前,66.2,0.00,0.50,1014.750
8146,03/14/2022 07:30:01 午前,73.7,0.00,1.01,1014.750
8147,03/14/2022 07:40:01 午前,78.7,0.00,1.01,1014.850
8148,03/14/2022 07:50:01 午前,101.2,0.00,0.00,1014.950
8149,03/14/2022 08:00:01 午前,213.7,0.00,0.00,1014.850
8150,03/14/2022 08:10:01 午前,246.2,0.00,1.01,1014.850
8151,03/14/2022 08:20:01 午前,226.2,0.00,2.52,1014.950
8152,03/14/2022 08:30:01 午前,171.2,0.00,2.01,1015.050
8153,03/14/2022 08:40:01 午前,183.7,0.00,1.01,1015.250
8154,03/14/2022 08:50:01 午前,278.7,0.00,2.01,1015.150
8155,03/14/2022 09:00:01 午前,456.2,0.00,1.51,1014.950
8156,03/14/2022 09:10:01 午前,553.7,0.00,1.51,1014.750
8157,03/14/2022 09:20:01 午前,591.2,0.00,2.01,1014.750
8158,03/14/2022 09:30:01 午前,601.2,0.00,1.51,1014.650
8159,03/14/2022 09:40:01 午前,833.7,0.00,1.51,1014.450
8160,03/14/2022 09:50:01 午前,1146.2,0.00,1.51,1014.350
8161,03/14/2022 10:00:01 午前,1201.2,1.01,3.02,1014.350
8162,03/14/2022 10:10:01 午前,1396.2,1.01,4.53,1014.050
8163,03/14/2022 10:20:01 午前,666.2,2.52,4.53,1014.050
8164,03/14/2022 10:30:01 午前,828.7,1.51,4.03,1014.050
8165,03/14/2022 10:40:01 午前,648.7,2.01,5.03,1013.950
8166,03/14/2022 10:50:01 午前,883.7,2.52,4.53,1013.850
8167,03/14/2022 11:00:01 午前,936.2,2.01,5.03,1013.850
8168,03/14/2022 11:10:01 午前,676.2,2.01,4.53,1013.950
8169,03/14/2022 11:20:01 午前,521.2,2.52,6.04,1014.050
8170,03/14/2022 11:30:01 午前,303.7,2.01,4.53,1014.150
8171,03/14/2022 11:40:01 午前,451.2,1.51,5.03,1014.050
8172,03/14/2022 11:50:01 午前,338.7,1.01,4.53,1014.150
8173,03/14/2022 12:00:01 午後,583.7,2.01,5.03,1013.850
8174,03/14/2022 12:10:01 午後,418.7,2.01,4.53,1013.950
8175,03/14/2022 12:20:01 午後,391.2,2.01,4.03,1013.950
8176,03/14/2022 12:30:01 午後,728.7,2.01,5.03,1013.650
8177,03/14/2022 12:40:01 午後,593.7,1.51,5.54,1013.450
8178,03/14/2022 12:50:01 午後,478.7,2.01,4.03,1013.550
8179,03/14/2022 01:00:01 午後,733.7,2.01,5.03,1013.450
8180,03/14/2022 01:10:01 午後,1733.7,1.01,6.04,1012.950
8181,03/14/2022 01:20:01 午後,873.7,1.51,5.54,1013.150
8182,03/14/2022 01:30:01 午後,1113.7,2.52,6.04,1012.850
8183,03/14/2022 01:40:01 午後,1488.7,2.52,6.54,1012.750
8184,03/14/2022 01:50:01 午後,1511.2,3.52,6.04,1012.650
8185,03/14/2022 02:00:01 午後,1201.2,3.02,6.54,1012.550
8186,03/14/2022 02:10:01 午後,1391.2,3.52,7.55,1012.550
8187,03/14/2022 02:20:01 午後,1176.2,4.53,7.55,1012.450
8188,03/14/2022 02:30:01 午後,676.2,5.54,9.06,1012.450
8189,03/14/2022 02:40:01 午後,483.7,5.03,8.05,1012.550
8190,03/14/2022 02:50:01 午後,281.2,5.03,8.56,1012.650
8191,03/14/2022 03:00:01 午後,266.2,4.03,7.05,1012.550
8192,03/14/2022 03:10:01 午後,203.7,4.03,8.56,1012.950
8193,03/14/2022 03:20:01 午後,428.7,3.52,8.56,1012.750
8194,03/14/2022 03:30:01 午後,318.7,2.01,5.03,1012.750
8195,03/14/2022 03:40:01 午後,291.2,3.02,6.54,1012.750
8196,03/14/2022 03:50:01 午後,256.2,3.02,6.54,1012.450
8197,03/14/2022 04:00:01 午後,343.7,3.52,9.06,1012.450
8198,03/14/2022 04:10:01 午後,223.7,4.03,8.05,1012.650
8199,03/14/2022 04:20:01 午後,226.2,3.52,6.04,1012.550
8200,03/14/2022 04:30:01 午後,148.7,3.02,6.54,1012.350
8201,03/14/2022 04:40:01 午後,151.2,4.03,8.56,1012.350
8202,03/14/2022 04:50:01 午後,151.2,3.02,7.55,1012.250
8203,03/14/2022 05:00:01 午後,186.2,3.02,5.54,1011.750
8204,03/14/2022 05:10:01 午後,98.7,2.52,6.04,1011.850
8205,03/14/2022 05:20:01 午後,58.7,4.03,8.05,1011.850
8206,03/14/2022 05:30:01 午後,78.7,3.02,5.54,1011.650
8207,03/14/2022 05:40:01 午後,56.2,2.01,5.03,1011.450
8208,03/14/2022 05:50:01 午後,33.7,1.51,4.53,1011.350
8209,03/14/2022 06:00:01 午後,18.7,1.51,3.52,1011.150
8210,03/14/2022 06:10:01 午後,8.7,1.01,4.03,1011.250
8211,03/14/2022 06:20:01 午後,3.7,2.01,4.53,1011.150
8212,03/14/2022 06:30:01 午後,1.2,1.01,3.52,1010.950
8213,03/14/2022 06:40:01 午後,1.2,1.51,5.54,1011.450
8214,03/14/2022 06:50:01 午後,1.2,4.03,7.05,1011.650
8215,03/14/2022 07:00:01 午後,1.2,4.53,8.05,1011.650
8216,03/14/2022 07:10:01 午後,1.2,3.52,6.54,1011.750
8217,03/14/2022 07:20:01 午後,1.2,3.02,6.04,1012.050
8218,03/14/2022 07:30:01 午後,1.2,3.02,5.03,1012.250
8219,03/14/2022 07:40:01 午後,1.2,0.50,4.03,1012.650
8220,03/14/2022 07:50:01 午後,1.2,1.51,4.53,1012.450
8221,03/14/2022 08:00:01 午後,1.2,1.51,3.52,1012.650
8222,03/14/2022 08:10:01 午後,1.2,1.01,3.52,1012.750
8223,03/14/2022 08:20:01 午後,1.2,1.51,4.53,1012.950
8224,03/14/2022 08:30:01 午後,1.2,1.51,4.53,1012.950
8225,03/14/2022 08:40:01 午後,1.2,2.01,4.53,1012.950
8226,03/14/2022 08:50:01 午後,1.2,0.50,3.02,1012.950
8227,03/14/2022 09:00:01 午後,1.2,0.50,2.52,1013.050
8228,03/14/2022 09:10:01 午後,1.2,0.50,4.03,1013.050
8229,03/14/2022 09:20:01 午後,1.2,0.50,2.52,1012.850
8230,03/14/2022 09:30:01 午後,1.2,1.51,5.03,1012.350
8231,03/14/2022 09:40:01 午後,1.2,2.52,5.54,1012.450
8232,03/14/2022 09:50:01 午後,1.2,2.01,4.53,1012.150
8233,03/14/2022 10:00:01 午後,1.2,1.01,3.52,1012.350
8234,03/14/2022 10:10:01 午後,1.2,0.50,3.52,1012.750
8235,03/14/2022 10:20:01 午後,1.2,0.50,2.52,1012.750
8236,03/14/2022 10:30:01 午後,1.2,1.01,3.52,1012.650
8237,03/14/2022 10:40:01 午後,1.2,1.01,3.52,1012.650
8238,03/14/2022 10:50:01 午後,1.2,2.52,4.53,1012.450
8239,03/14/2022 11:00:01 午後,1.2,2.52,4.53,1012.750
8240,03/14/2022 11:10:01 午後,1.2,2.52,3.52,1012.650
8241,03/14/2022 11:20:01 午後,1.2,1.51,3.02,1012.650
8242,03/14/2022 11:30:01 午後,1.2,1.01,3.52,1012.650
8243,03/14/2022 11:40:01 午後,1.2,2.01,5.03,1011.350
8244,03/14/2022 11:50:01 午後,1.2,2.01,4.03,1011.950
8245,03/15/2022 12:00:01 午前,1.2,1.01,4.03,1012.450
8246,03/15/2022 12:10:01 午前,1.2,0.50,4.03,1012.450
8247,03/15/2022 12:20:01 午前,1.2,1.01,3.52,1012.350
8248,03/15/2022 12:30:01 午前,1.2,1.01,5.54,1012.450
8249,03/15/2022 12:40:01 午前,1.2,2.01,4.03,1012.650
8250,03/15/2022 12:50:01 午前,1.2,1.51,4.03,1012.550
8251,03/15/2022 01:00:01 午前,1.2,1.01,3.52,1012.750
8252,03/15/2022 01:10:01 午前,1.2,0.50,3.02,1012.550
8253,03/15/2022 01:20:01 午前,1.2,1.01,4.03,1012.750
8254,03/15/2022 01:30:01 午前,1.2,0.50,3.02,1012.650
8255,03/15/2022 01:40:01 午前,1.2,0.50,3.02,1012.950
8256,03/15/2022 01:50:01 午前,1.2,1.01,3.52,1012.550
8257,03/15/2022 02:00:01 午前,1.2,0.00,1.51,1012.450
8258,03/15/2022 02:10:01 午前,1.2,0.00,1.01,1012.750
8259,03/15/2022 02:20:01 午前,1.2,0.50,3.02,1012.450
8260,03/15/2022 02:30:01 午前,1.2,0.00,1.51,1012.750
8261,03/15/2022 02:40:01 午前,1.2,0.00,1.51,1012.650
8262,03/15/2022 02:50:01 午前,1.2,0.00,0.50,1012.850
8263,03/15/2022 03:00:01 午前,1.2,0.00,1.01,1012.850
8264,03/15/2022 03:10:01 午前,1.2,0.00,2.01,1012.750
8265,03/15/2022 03:20:01 午前,1.2,0.00,1.51,1012.450
8266,03/15/2022 03:30:01 午前,1.2,0.00,2.01,1012.450
8267,03/15/2022 03:40:01 午前,1.2,0.50,3.02,1012.450
8268,03/15/2022 03:50:01 午前,1.2,0.00,1.01,1012.350
8269,03/15/2022 04:00:01 午前,1.2,1.01,3.52,1012.550
8270,03/15/2022 04:10:01 午前,1.2,0.50,2.52,1012.550
8271,03/15/2022 04:20:01 午前,1.2,1.51,3.52,1012.950
8272,03/15/2022 04:30:01 午前,1.2,1.01,3.02,1013.050
8273,03/15/2022 04:40:01 午前,1.2,0.50,2.52,1012.850
8274,03/15/2022 04:50:01 午前,1.2,0.50,2.52,1013.150
8275,03/15/2022 05:00:01 午前,1.2,1.01,3.52,1013.550
8276,03/15/2022 05:10:01 午前,1.2,1.01,3.02,1013.250
8277,03/15/2022 05:20:01 午前,1.2,0.00,2.01,1012.850
8278,03/15/2022 05:30:01 午前,1.2,0.00,0.50,1012.750
8279,03/15/2022 05:40:01 午前,1.2,0.00,1.51,1012.950
8280,03/15/2022 05:50:01 午前,1.2,0.00,2.01,1012.650
8281,03/15/2022 06:00:01 午前,1.2,0.00,1.51,1012.950
8282,03/15/2022 06:10:01 午前,1.2,0.50,1.51,1013.250
8283,03/15/2022 06:20:01 午前,1.2,0.00,1.51,1012.850
8284,03/15/2022 06:30:01 午前,3.7,0.00,1.01,1013.150
8285,03/15/2022 06:40:01 午前,18.7,0.00,0.50,1013.250
8286,03/15/2022 06:50:01 午前,41.2,0.00,1.01,1013.450
8287,03/15/2022 07:00:01 午前,78.7,0.00,0.50,1013.350
8288,03/15/2022 07:10:01 午前,98.7,0.00,0.50,1013.450
8289,03/15/2022 07:20:01 午前,126.2,0.00,0.50,1013.550
8290,03/15/2022 07:30:01 午前,138.7,0.00,0.50,1013.550
8291,03/15/2022 07:40:01 午前,158.7,0.00,0.50,1013.450
8292,03/15/2022 07:50:01 午前,203.7,0.00,1.01,1013.450
8293,03/15/2022 08:00:01 午前,451.2,0.00,1.01,1012.950
8294,03/15/2022 08:10:01 午前,366.2,0.00,1.51,1013.250
8295,03/15/2022 08:20:01 午前,591.2,0.50,1.51,1012.850
8296,03/15/2022 08:30:01 午前,711.2,0.00,1.01,1013.050
8297,03/15/2022 08:40:01 午前,778.7,0.00,1.01,1012.950
8298,03/15/2022 08:50:01 午前,851.2,0.00,1.01,1013.050
8299,03/15/2022 09:00:01 午前,821.2,0.00,0.50,1013.250
8300,03/15/2022 09:10:01 午前,961.2,0.00,0.50,1013.250
8301,03/15/2022 09:20:01 午前,1018.7,0.00,1.01,1013.250
8302,03/15/2022 09:30:01 午前,1083.7,0.00,2.01,1013.850
8303,03/15/2022 09:40:01 午前,1141.2,0.50,2.01,1014.250
8304,03/15/2022 09:50:01 午前,1203.7,0.50,2.01,1014.450
8305,03/15/2022 10:00:01 午前,1248.7,0.50,2.52,1014.650
8306,03/15/2022 10:10:01 午前,1296.2,0.50,3.02,1014.650
8307,03/15/2022 10:20:01 午前,1346.2,0.00,2.52,1014.550
8308,03/15/2022 10:30:01 午前,1393.7,0.50,4.03,1014.450
8309,03/15/2022 10:40:01 午前,1436.2,2.52,4.53,1014.450
8310,03/15/2022 10:50:01 午前,1466.2,1.51,4.53,1014.450
8311,03/15/2022 11:00:01 午前,1508.7,1.01,3.02,1014.450
8312,03/15/2022 11:10:01 午前,1536.2,1.01,3.52,1014.350
8313,03/15/2022 11:20:01 午前,1563.7,1.01,3.02,1014.350
8314,03/15/2022 11:30:01 午前,1578.7,1.01,3.02,1014.150
8315,03/15/2022 11:40:01 午前,1608.7,1.01,3.02,1014.150
8316,03/15/2022 11:50:01 午前,1628.7,1.01,3.52,1014.050
8317,03/15/2022 12:00:01 午後,1638.7,0.50,3.02,1013.950
8318,03/15/2022 12:10:01 午後,1646.2,1.51,4.03,1013.850
8319,03/15/2022 12:20:01 午後,1653.7,1.51,4.03,1013.750
8320,03/15/2022 12:30:01 午後,1656.2,1.01,4.03,1013.750
8321,03/15/2022 12:40:01 午後,1653.7,1.01,4.03,1013.550
8322,03/15/2022 12:50:01 午後,1646.2,1.01,4.03,1013.450
8323,03/15/2022 01:00:01 午後,1641.2,1.51,3.52,1013.550
8324,03/15/2022 01:10:01 午後,1628.7,1.01,4.03,1013.450
8325,03/15/2022 01:20:01 午後,1613.7,0.50,3.52,1013.050
8326,03/15/2022 01:30:01 午後,1591.2,1.51,4.03,1012.850
8327,03/15/2022 01:40:01 午後,1571.2,1.51,5.03,1012.650
8328,03/15/2022 01:50:01 午後,1543.7,2.01,4.03,1012.850
8329,03/15/2022 02:00:01 午後,1513.7,2.01,4.53,1012.650
8330,03/15/2022 02:10:01 午後,1476.2,1.51,4.03,1012.650
8331,03/15/2022 02:20:01 午後,1446.2,1.51,4.53,1012.450
8332,03/15/2022 02:30:01 午後,1401.2,2.01,4.53,1012.250
8333,03/15/2022 02:40:01 午後,1358.7,2.52,5.03,1012.150
8334,03/15/2022 02:50:01 午後,1313.7,2.52,5.54,1011.850
8335,03/15/2022 03:00:01 午後,1266.2,2.52,4.53,1011.950
8336,03/15/2022 03:10:01 午後,1211.2,2.52,4.53,1011.850
8337,03/15/2022 03:20:01 午後,1158.7,2.52,5.03,1011.750
8338,03/15/2022 03:30:01 午後,1098.7,1.51,4.53,1011.750
8339,03/15/2022 03:40:01 午後,1041.2,2.01,4.53,1011.650
