"プロット タイトル: Microstation_00_ecser_surface_201110"
"#","日付 時間, GMT+09:00","PAR, uE","風速, m/s","突風の速さ, m/s","圧力, mbar"
3262,12/03/2020 08:00:01 午前,103.7,0.50,3.02,1025.350
3263,12/03/2020 08:10:01 午前,118.7,0.50,3.02,1025.350
3264,12/03/2020 08:20:01 午前,131.2,1.01,4.03,1025.450
3265,12/03/2020 08:30:01 午前,363.7,1.01,3.02,1025.450
3266,12/03/2020 08:40:01 午前,421.2,0.50,4.03,1025.450
3267,12/03/2020 08:50:01 午前,483.7,1.01,4.03,1025.350
3268,12/03/2020 09:00:01 午前,546.2,1.01,4.53,1025.350
3269,12/03/2020 09:10:01 午前,598.7,2.01,6.54,1025.150
3270,12/03/2020 09:20:01 午前,651.2,1.51,6.04,1025.250
3271,12/03/2020 09:30:01 午前,703.7,1.51,5.03,1025.450
3272,12/03/2020 09:40:01 午前,748.7,1.51,5.03,1025.550
3273,12/03/2020 09:50:01 午前,793.7,2.01,5.54,1025.550
3274,12/03/2020 10:00:01 午前,843.7,2.52,6.54,1025.450
3275,12/03/2020 10:10:01 午前,876.2,2.52,6.54,1025.450
3276,12/03/2020 10:20:01 午前,916.2,2.52,6.54,1025.350
3277,12/03/2020 10:30:01 午前,946.2,2.01,6.04,1025.150
3278,12/03/2020 10:40:01 午前,968.7,1.51,4.53,1024.950
3279,12/03/2020 10:50:01 午前,1001.2,2.52,7.55,1024.950
3280,12/03/2020 11:00:01 午前,1026.2,2.01,6.04,1024.850
3281,12/03/2020 11:10:01 午前,1053.7,1.51,4.53,1024.750
3282,12/03/2020 11:20:01 午前,1068.7,1.51,6.04,1024.750
3283,12/03/2020 11:30:01 午前,1083.7,1.51,5.03,1024.450
3284,12/03/2020 11:40:01 午前,1096.2,1.51,4.53,1024.250
3285,12/03/2020 11:50:01 午前,1108.7,0.50,4.03,1023.950
3286,12/03/2020 12:00:01 午後,1108.7,1.51,5.54,1023.950
3287,12/03/2020 12:10:01 午後,1128.7,1.51,4.53,1023.850
3288,12/03/2020 12:20:01 午後,1153.7,2.01,5.54,1023.650
3289,12/03/2020 12:30:01 午後,1148.7,1.51,4.53,1023.450
3290,12/03/2020 12:40:01 午後,1133.7,2.01,5.03,1023.250
3291,12/03/2020 12:50:01 午後,1133.7,1.51,5.03,1023.250
3292,12/03/2020 01:00:01 午後,1103.7,2.52,6.54,1023.150
3293,12/03/2020 01:10:01 午後,1063.7,1.51,6.04,1023.050
3294,12/03/2020 01:20:01 午後,1078.7,1.51,6.04,1022.950
3295,12/03/2020 01:30:01 午後,1001.2,2.01,6.54,1022.850
3296,12/03/2020 01:40:01 午後,986.2,2.01,5.03,1022.850
3297,12/03/2020 01:50:01 午後,948.7,2.01,6.04,1022.950
3298,12/03/2020 02:00:01 午後,883.7,1.51,5.54,1023.150
3299,12/03/2020 02:10:01 午後,316.2,2.01,5.54,1023.050
3300,12/03/2020 02:20:01 午後,808.7,2.52,5.54,1023.050
3301,12/03/2020 02:30:01 午後,393.7,2.52,6.04,1023.150
3302,12/03/2020 02:40:01 午後,841.2,1.51,6.54,1023.250
3303,12/03/2020 02:50:01 午後,686.2,2.52,7.05,1023.250
3304,12/03/2020 03:00:01 午後,338.7,2.52,6.04,1023.250
3305,12/03/2020 03:10:01 午後,368.7,2.52,6.04,1023.350
3306,12/03/2020 03:20:01 午後,243.7,2.01,6.04,1023.450
3307,12/03/2020 03:30:01 午後,248.7,2.01,5.03,1023.550
3308,12/03/2020 03:40:01 午後,481.2,2.01,5.03,1023.450
3309,12/03/2020 03:50:01 午後,188.7,2.01,6.04,1023.850
3310,12/03/2020 04:00:01 午後,168.7,1.51,5.03,1023.950
3311,12/03/2020 04:10:01 午後,121.2,1.51,6.54,1024.150
3312,12/03/2020 04:20:01 午後,211.2,1.01,4.53,1024.350
3313,12/03/2020 04:30:01 午後,153.7,1.51,5.03,1024.350
3314,12/03/2020 04:40:01 午後,78.7,1.51,4.53,1024.550
3315,12/03/2020 04:50:01 午後,48.7,1.51,5.54,1024.450
3316,12/03/2020 05:00:01 午後,31.2,1.51,4.53,1024.550
3317,12/03/2020 05:10:01 午後,13.7,1.01,4.53,1024.650
3318,12/03/2020 05:20:01 午後,3.7,1.01,4.53,1024.650
3319,12/03/2020 05:30:01 午後,1.2,1.01,3.02,1024.850
3320,12/03/2020 05:40:01 午後,1.2,0.00,1.51,1024.950
3321,12/03/2020 05:50:01 午後,1.2,0.00,2.52,1025.150
3322,12/03/2020 06:00:01 午後,1.2,0.00,2.01,1025.250
3323,12/03/2020 06:10:01 午後,1.2,0.50,3.02,1025.450
3324,12/03/2020 06:20:01 午後,1.2,0.00,1.51,1025.450
3325,12/03/2020 06:30:01 午後,1.2,0.00,2.52,1025.550
3326,12/03/2020 06:40:01 午後,1.2,0.00,2.52,1025.450
3327,12/03/2020 06:50:01 午後,1.2,0.00,1.01,1025.650
3328,12/03/2020 07:00:01 午後,1.2,0.00,1.01,1025.550
3329,12/03/2020 07:10:01 午後,1.2,0.00,1.01,1025.550
3330,12/03/2020 07:20:01 午後,1.2,0.00,2.01,1025.750
3331,12/03/2020 07:30:01 午後,1.2,0.50,2.52,1025.850
3332,12/03/2020 07:40:01 午後,1.2,0.00,2.01,1025.950
3333,12/03/2020 07:50:01 午後,1.2,0.00,0.50,1025.950
3334,12/03/2020 08:00:01 午後,1.2,0.00,1.01,1026.150
3335,12/03/2020 08:10:01 午後,1.2,0.00,1.01,1026.150
3336,12/03/2020 08:20:01 午後,1.2,0.00,0.50,1026.250
3337,12/03/2020 08:30:01 午後,1.2,0.00,1.51,1026.450
3338,12/03/2020 08:40:01 午後,1.2,0.50,2.52,1026.450
3339,12/03/2020 08:50:01 午後,1.2,0.50,3.02,1026.450
3340,12/03/2020 09:00:01 午後,1.2,1.01,3.02,1026.450
3341,12/03/2020 09:10:01 午後,1.2,0.50,3.02,1026.350
3342,12/03/2020 09:20:01 午後,1.2,0.00,2.01,1026.450
3343,12/03/2020 09:30:01 午後,1.2,1.01,3.52,1026.550
3344,12/03/2020 09:40:01 午後,1.2,0.00,2.01,1026.450
3345,12/03/2020 09:50:01 午後,1.2,0.50,3.52,1026.650
3346,12/03/2020 10:00:01 午後,1.2,0.00,3.02,1026.450
3347,12/03/2020 10:10:01 午後,1.2,0.50,4.03,1026.450
3348,12/03/2020 10:20:01 午後,1.2,0.50,3.52,1026.350
3349,12/03/2020 10:30:01 午後,1.2,0.50,2.52,1026.150
3350,12/03/2020 10:40:01 午後,1.2,0.50,3.02,1026.150
3351,12/03/2020 10:50:01 午後,1.2,0.00,2.01,1026.150
3352,12/03/2020 11:00:01 午後,1.2,0.00,0.50,1026.150
3353,12/03/2020 11:10:01 午後,1.2,0.00,2.01,1026.150
3354,12/03/2020 11:20:01 午後,1.2,0.00,1.01,1026.150
3355,12/03/2020 11:30:01 午後,1.2,0.00,1.01,1026.150
3356,12/03/2020 11:40:01 午後,1.2,0.00,1.51,1026.050
3357,12/03/2020 11:50:01 午後,1.2,0.00,1.01,1025.950
3358,12/04/2020 12:00:01 午前,1.2,0.00,1.01,1026.050
3359,12/04/2020 12:10:01 午前,1.2,0.00,1.01,1026.050
3360,12/04/2020 12:20:01 午前,1.2,0.00,1.01,1025.950
3361,12/04/2020 12:30:01 午前,1.2,0.00,1.51,1025.850
3362,12/04/2020 12:40:01 午前,1.2,0.00,3.02,1025.750
3363,12/04/2020 12:50:01 午前,1.2,0.00,2.01,1025.750
3364,12/04/2020 01:00:01 午前,1.2,0.50,4.53,1025.650
3365,12/04/2020 01:10:01 午前,1.2,0.50,2.52,1025.750
3366,12/04/2020 01:20:01 午前,1.2,0.00,3.02,1025.750
3367,12/04/2020 01:30:01 午前,1.2,0.00,1.51,1025.950
3368,12/04/2020 01:40:01 午前,1.2,0.00,2.52,1025.850
3369,12/04/2020 01:50:01 午前,1.2,0.00,1.51,1025.750
3370,12/04/2020 02:00:01 午前,1.2,0.00,2.52,1025.650
3371,12/04/2020 02:10:01 午前,1.2,0.00,1.01,1025.450
3372,12/04/2020 02:20:01 午前,1.2,0.00,2.01,1025.550
3373,12/04/2020 02:30:01 午前,1.2,0.00,1.51,1025.550
3374,12/04/2020 02:40:01 午前,1.2,0.00,1.51,1025.550
3375,12/04/2020 02:50:01 午前,1.2,0.00,2.01,1025.750
3376,12/04/2020 03:00:01 午前,1.2,0.00,2.01,1025.650
3377,12/04/2020 03:10:01 午前,1.2,0.00,1.51,1025.750
3378,12/04/2020 03:20:01 午前,1.2,0.00,1.51,1025.650
3379,12/04/2020 03:30:01 午前,1.2,0.00,2.01,1025.650
3380,12/04/2020 03:40:01 午前,1.2,0.00,2.01,1025.550
3381,12/04/2020 03:50:01 午前,1.2,0.00,1.51,1025.450
3382,12/04/2020 04:00:01 午前,1.2,0.00,1.51,1025.550
3383,12/04/2020 04:10:01 午前,1.2,0.00,1.51,1025.450
3384,12/04/2020 04:20:01 午前,1.2,0.00,1.01,1025.450
3385,12/04/2020 04:30:01 午前,1.2,0.00,0.50,1025.450
3386,12/04/2020 04:40:01 午前,1.2,0.00,1.01,1025.550
3387,12/04/2020 04:50:01 午前,1.2,0.00,0.50,1025.550
3388,12/04/2020 05:00:01 午前,1.2,0.00,1.51,1025.450
3389,12/04/2020 05:10:01 午前,1.2,0.00,0.50,1025.350
3390,12/04/2020 05:20:01 午前,1.2,0.00,0.50,1025.450
3391,12/04/2020 05:30:01 午前,1.2,0.00,1.01,1025.350
3392,12/04/2020 05:40:01 午前,1.2,0.00,0.00,1025.350
3393,12/04/2020 05:50:01 午前,1.2,0.00,1.01,1025.250
3394,12/04/2020 06:00:01 午前,1.2,0.00,1.01,1025.350
3395,12/04/2020 06:10:01 午前,1.2,0.00,0.50,1025.450
3396,12/04/2020 06:20:01 午前,1.2,0.00,0.50,1025.450
3397,12/04/2020 06:30:01 午前,1.2,0.00,0.50,1025.450
3398,12/04/2020 06:40:01 午前,1.2,0.00,0.00,1025.450
3399,12/04/2020 06:50:01 午前,1.2,0.00,0.00,1025.850
3400,12/04/2020 07:00:01 午前,1.2,0.00,0.00,1025.850
3401,12/04/2020 07:10:01 午前,3.7,0.00,0.50,1025.950
3402,12/04/2020 07:20:01 午前,21.2,0.00,0.50,1025.950
3403,12/04/2020 07:30:01 午前,38.7,0.00,0.50,1025.750
3404,12/04/2020 07:40:01 午前,63.7,0.00,1.01,1025.950
3405,12/04/2020 07:50:01 午前,86.2,0.00,1.51,1025.950
3406,12/04/2020 08:00:01 午前,113.7,0.00,0.50,1026.050
3407,12/04/2020 08:10:01 午前,131.2,0.00,0.00,1026.150
3408,12/04/2020 08:20:01 午前,128.7,0.00,0.50,1026.250
3409,12/04/2020 08:30:01 午前,131.2,0.00,0.50,1026.250
3410,12/04/2020 08:40:01 午前,196.2,0.00,0.50,1026.550
3411,12/04/2020 08:50:01 午前,221.2,0.00,0.50,1026.350
3412,12/04/2020 09:00:01 午前,258.7,0.50,2.52,1026.450
3413,12/04/2020 09:10:01 午前,253.7,1.01,3.52,1026.550
3414,12/04/2020 09:20:01 午前,293.7,1.01,3.52,1026.550
3415,12/04/2020 09:30:01 午前,321.2,1.01,3.02,1026.550
3416,12/04/2020 09:40:01 午前,293.7,1.01,3.02,1026.650
3417,12/04/2020 09:50:01 午前,316.2,0.50,2.52,1026.750
3418,12/04/2020 10:00:01 午前,353.7,1.51,4.03,1026.650
3419,12/04/2020 10:10:01 午前,361.2,1.01,5.03,1026.650
3420,12/04/2020 10:20:01 午前,318.7,0.50,4.03,1026.750
3421,12/04/2020 10:30:01 午前,393.7,0.50,3.52,1026.750
3422,12/04/2020 10:40:01 午前,408.7,0.50,4.03,1026.550
3423,12/04/2020 10:50:01 午前,323.7,1.01,3.52,1026.550
3424,12/04/2020 11:00:01 午前,388.7,0.50,4.03,1026.550
3425,12/04/2020 11:10:01 午前,521.2,1.01,5.03,1026.450
3426,12/04/2020 11:20:01 午前,688.7,1.51,5.03,1026.250
3427,12/04/2020 11:30:01 午前,1126.2,1.01,4.03,1025.850
3428,12/04/2020 11:40:01 午前,1146.2,1.01,4.03,1025.750
3429,12/04/2020 11:50:01 午前,1118.7,2.01,5.03,1025.450
3430,12/04/2020 12:00:01 午後,1098.7,1.01,3.52,1025.350
3431,12/04/2020 12:10:01 午後,1103.7,1.01,3.52,1025.250
3432,12/04/2020 12:20:01 午後,1111.2,0.50,3.52,1025.150
3433,12/04/2020 12:30:01 午後,1106.2,0.50,3.52,1024.950
3434,12/04/2020 12:40:01 午後,1086.2,0.50,3.52,1024.950
3435,12/04/2020 12:50:01 午後,1081.2,0.50,3.52,1024.850
3436,12/04/2020 01:00:01 午後,1063.7,0.50,2.52,1024.950
3437,12/04/2020 01:10:01 午後,1041.2,1.01,3.52,1024.850
3438,12/04/2020 01:20:01 午後,1016.2,0.50,3.02,1024.650
3439,12/04/2020 01:30:01 午後,993.7,0.50,1.51,1024.650
3440,12/04/2020 01:40:01 午後,966.2,0.50,3.52,1024.350
3441,12/04/2020 01:50:01 午後,923.7,1.01,3.02,1024.350
3442,12/04/2020 02:00:01 午後,896.2,0.50,3.02,1024.250
3443,12/04/2020 02:10:01 午後,823.7,0.50,3.02,1024.250
3444,12/04/2020 02:20:01 午後,821.2,0.00,1.51,1024.050
3445,12/04/2020 02:30:01 午後,766.2,0.00,2.52,1024.150
3446,12/04/2020 02:40:01 午後,716.2,1.01,3.52,1024.250
3447,12/04/2020 02:50:01 午後,673.7,0.00,2.52,1024.350
3448,12/04/2020 03:00:01 午後,623.7,0.50,3.52,1024.150
3449,12/04/2020 03:10:01 午後,576.2,0.50,3.02,1024.050
3450,12/04/2020 03:20:01 午後,521.2,0.50,2.52,1024.250
3451,12/04/2020 03:30:01 午後,446.2,1.01,3.52,1024.350
3452,12/04/2020 03:40:01 午後,363.7,1.01,3.52,1024.550
3453,12/04/2020 03:50:01 午後,286.2,0.50,2.52,1024.450
3454,12/04/2020 04:00:01 午後,306.2,0.50,2.52,1024.450
3455,12/04/2020 04:10:01 午後,248.7,1.01,4.03,1024.450
3456,12/04/2020 04:20:01 午後,196.2,1.01,3.02,1024.650
3457,12/04/2020 04:30:01 午後,143.7,1.51,4.03,1024.850
3458,12/04/2020 04:40:01 午後,96.2,1.51,4.03,1024.750
3459,12/04/2020 04:50:01 午後,58.7,1.01,3.52,1025.050
3460,12/04/2020 05:00:01 午後,33.7,1.01,3.02,1025.350
3461,12/04/2020 05:10:01 午後,16.2,1.01,2.52,1025.650
3462,12/04/2020 05:20:01 午後,3.7,0.50,2.52,1025.850
3463,12/04/2020 05:30:01 午後,1.2,0.50,3.02,1025.950
3464,12/04/2020 05:40:01 午後,1.2,1.01,3.52,1025.950
3465,12/04/2020 05:50:01 午後,1.2,0.50,2.52,1026.050
3466,12/04/2020 06:00:01 午後,1.2,0.00,3.52,1026.250
3467,12/04/2020 06:10:01 午後,1.2,0.00,3.02,1026.350
3468,12/04/2020 06:20:01 午後,1.2,0.50,3.02,1026.350
3469,12/04/2020 06:30:01 午後,1.2,0.00,1.51,1026.350
3470,12/04/2020 06:40:01 午後,1.2,0.50,3.02,1026.450
3471,12/04/2020 06:50:01 午後,1.2,0.00,2.52,1026.550
3472,12/04/2020 07:00:01 午後,1.2,0.00,1.51,1026.650
3473,12/04/2020 07:10:01 午後,1.2,0.00,2.01,1026.750
3474,12/04/2020 07:20:01 午後,1.2,0.00,1.01,1026.650
3475,12/04/2020 07:30:01 午後,1.2,0.00,1.01,1026.950
3476,12/04/2020 07:40:01 午後,1.2,0.00,1.51,1026.950
3477,12/04/2020 07:50:01 午後,1.2,0.00,1.51,1027.150
3478,12/04/2020 08:00:01 午後,1.2,0.00,2.01,1027.150
3479,12/04/2020 08:10:01 午後,1.2,0.00,1.01,1027.250
3480,12/04/2020 08:20:01 午後,1.2,0.00,1.01,1027.350
3481,12/04/2020 08:30:01 午後,1.2,0.00,1.01,1027.350
3482,12/04/2020 08:40:01 午後,1.2,0.00,1.01,1027.550
3483,12/04/2020 08:50:01 午後,1.2,0.00,1.51,1027.450
3484,12/04/2020 09:00:01 午後,1.2,0.00,1.01,1027.350
3485,12/04/2020 09:10:01 午後,1.2,0.00,1.01,1027.450
3486,12/04/2020 09:20:01 午後,1.2,0.00,1.01,1027.350
3487,12/04/2020 09:30:01 午後,1.2,0.00,1.51,1027.250
3488,12/04/2020 09:40:01 午後,1.2,0.00,1.01,1027.350
3489,12/04/2020 09:50:01 午後,1.2,0.00,1.01,1027.450
3490,12/04/2020 10:00:01 午後,1.2,0.00,2.01,1027.450
3491,12/04/2020 10:10:01 午後,1.2,0.00,1.51,1027.350
3492,12/04/2020 10:20:01 午後,1.2,0.00,1.01,1027.350
3493,12/04/2020 10:30:01 午後,1.2,0.00,0.50,1027.350
3494,12/04/2020 10:40:01 午後,1.2,0.00,1.01,1027.450
3495,12/04/2020 10:50:01 午後,1.2,0.00,0.50,1027.350
3496,12/04/2020 11:00:01 午後,1.2,0.00,1.01,1027.350
3497,12/04/2020 11:10:01 午後,1.2,0.00,0.50,1027.250
3498,12/04/2020 11:20:01 午後,1.2,0.00,1.51,1027.350
3499,12/04/2020 11:30:01 午後,1.2,0.00,1.01,1027.250
3500,12/04/2020 11:40:01 午後,1.2,0.00,1.01,1027.450
3501,12/04/2020 11:50:01 午後,1.2,0.00,1.01,1027.150
3502,12/05/2020 12:00:01 午前,1.2,0.00,0.50,1027.250
3503,12/05/2020 12:10:01 午前,1.2,0.00,0.50,1027.150
3504,12/05/2020 12:20:01 午前,1.2,0.00,1.01,1027.250
3505,12/05/2020 12:30:01 午前,1.2,0.00,0.50,1027.250
3506,12/05/2020 12:40:01 午前,1.2,0.00,1.01,1027.350
3507,12/05/2020 12:50:01 午前,1.2,0.00,0.00,1027.050
3508,12/05/2020 01:00:01 午前,1.2,0.00,1.01,1026.950
3509,12/05/2020 01:10:01 午前,1.2,0.00,0.50,1026.850
3510,12/05/2020 01:20:01 午前,1.2,0.00,0.50,1026.850
3511,12/05/2020 01:30:01 午前,1.2,0.00,1.01,1026.750
3512,12/05/2020 01:40:01 午前,1.2,0.00,1.51,1026.850
3513,12/05/2020 01:50:01 午前,1.2,0.00,1.01,1026.850
3514,12/05/2020 02:00:01 午前,1.2,0.00,0.50,1026.950
3515,12/05/2020 02:10:01 午前,1.2,0.00,0.50,1026.850
3516,12/05/2020 02:20:01 午前,1.2,0.00,0.50,1026.750
3517,12/05/2020 02:30:01 午前,1.2,0.00,0.50,1026.850
3518,12/05/2020 02:40:01 午前,1.2,0.00,1.01,1026.850
3519,12/05/2020 02:50:01 午前,1.2,0.00,1.51,1026.750
3520,12/05/2020 03:00:01 午前,1.2,0.00,1.01,1026.850
3521,12/05/2020 03:10:01 午前,1.2,0.00,2.01,1026.650
3522,12/05/2020 03:20:01 午前,1.2,0.00,2.01,1026.750
3523,12/05/2020 03:30:01 午前,1.2,0.00,2.52,1026.850
3524,12/05/2020 03:40:01 午前,1.2,0.00,2.01,1026.750
3525,12/05/2020 03:50:01 午前,1.2,0.50,3.02,1026.750
3526,12/05/2020 04:00:01 午前,1.2,0.00,2.52,1026.750
3527,12/05/2020 04:10:01 午前,1.2,0.00,2.01,1026.650
3528,12/05/2020 04:20:01 午前,1.2,0.00,1.51,1026.750
3529,12/05/2020 04:30:01 午前,1.2,0.00,2.01,1026.850
3530,12/05/2020 04:40:01 午前,1.2,0.00,2.01,1026.850
3531,12/05/2020 04:50:01 午前,1.2,0.50,2.52,1026.750
3532,12/05/2020 05:00:01 午前,1.2,0.00,2.01,1026.750
3533,12/05/2020 05:10:01 午前,1.2,0.50,2.01,1026.750
3534,12/05/2020 05:20:01 午前,1.2,0.00,2.52,1026.850
3535,12/05/2020 05:30:01 午前,1.2,0.00,1.51,1026.950
3536,12/05/2020 05:40:01 午前,1.2,0.00,1.51,1026.950
3537,12/05/2020 05:50:01 午前,1.2,0.00,0.50,1027.150
3538,12/05/2020 06:00:01 午前,1.2,0.00,0.50,1027.050
3539,12/05/2020 06:10:01 午前,1.2,0.00,0.50,1027.150
3540,12/05/2020 06:20:01 午前,1.2,0.00,0.50,1027.250
3541,12/05/2020 06:30:01 午前,1.2,0.00,0.50,1027.350
3542,12/05/2020 06:40:01 午前,1.2,0.00,0.00,1027.450
3543,12/05/2020 06:50:01 午前,1.2,0.00,1.01,1027.350
3544,12/05/2020 07:00:01 午前,3.7,0.00,0.50,1027.550
3545,12/05/2020 07:10:01 午前,13.7,0.00,0.50,1027.850
3546,12/05/2020 07:20:01 午前,28.7,0.00,2.01,1027.950
3547,12/05/2020 07:30:01 午前,46.2,0.00,2.01,1028.050
3548,12/05/2020 07:40:01 午前,66.2,0.00,2.01,1028.050
3549,12/05/2020 07:50:01 午前,83.7,0.50,3.02,1028.150
3550,12/05/2020 08:00:01 午前,98.7,1.01,3.52,1028.150
3551,12/05/2020 08:10:01 午前,111.2,1.01,3.52,1028.150
3552,12/05/2020 08:20:01 午前,123.7,1.01,4.03,1028.150
3553,12/05/2020 08:30:01 午前,358.7,1.51,4.53,1028.250
3554,12/05/2020 08:40:01 午前,413.7,1.51,5.54,1028.350
3555,12/05/2020 08:50:01 午前,476.2,1.51,5.03,1028.350
3556,12/05/2020 09:00:01 午前,526.2,2.01,6.54,1028.350
3557,12/05/2020 09:10:01 午前,578.7,1.01,4.03,1028.450
3558,12/05/2020 09:20:01 午前,633.7,1.01,4.53,1028.650
3559,12/05/2020 09:30:01 午前,676.2,1.01,3.52,1028.650
3560,12/05/2020 09:40:01 午前,726.2,2.01,5.03,1028.850
3561,12/05/2020 09:50:01 午前,766.2,1.51,5.03,1028.750
3562,12/05/2020 10:00:01 午前,818.7,2.01,6.54,1028.750
3563,12/05/2020 10:10:01 午前,858.7,1.51,5.03,1028.650
3564,12/05/2020 10:20:01 午前,903.7,2.01,6.54,1028.450
3565,12/05/2020 10:30:01 午前,941.2,2.01,6.04,1028.550
3566,12/05/2020 10:40:01 午前,968.7,2.52,6.04,1028.550
3567,12/05/2020 10:50:01 午前,988.7,1.51,5.03,1028.450
3568,12/05/2020 11:00:01 午前,1011.2,2.01,5.03,1028.250
3569,12/05/2020 11:10:01 午前,1033.7,1.51,4.53,1028.050
3570,12/05/2020 11:20:01 午前,1061.2,2.01,6.04,1027.950
3571,12/05/2020 11:30:01 午前,1073.7,2.01,5.54,1027.850
3572,12/05/2020 11:40:01 午前,1093.7,2.52,5.54,1027.650
3573,12/05/2020 11:50:01 午前,1098.7,1.51,5.03,1027.450
3574,12/05/2020 12:00:01 午後,1106.2,2.01,4.53,1027.450
3575,12/05/2020 12:10:01 午後,1106.2,1.01,4.53,1027.150
3576,12/05/2020 12:20:01 午後,1108.7,1.51,5.03,1027.350
3577,12/05/2020 12:30:01 午後,1103.7,1.51,4.53,1027.150
3578,12/05/2020 12:40:01 午後,1096.2,1.51,4.53,1026.750
3579,12/05/2020 12:50:01 午後,1083.7,1.51,5.03,1026.650
3580,12/05/2020 01:00:01 午後,1073.7,1.51,5.54,1026.450
3581,12/05/2020 01:10:01 午後,1048.7,1.51,5.54,1026.450
3582,12/05/2020 01:20:01 午後,1026.2,1.01,4.03,1026.250
3583,12/05/2020 01:30:01 午後,1001.2,1.51,6.04,1026.250
3584,12/05/2020 01:40:01 午後,973.7,1.51,6.04,1026.050
3585,12/05/2020 01:50:01 午後,941.2,1.01,4.53,1025.950
3586,12/05/2020 02:00:01 午後,908.7,1.51,5.03,1025.750
3587,12/05/2020 02:10:01 午後,871.2,1.51,5.03,1025.750
3588,12/05/2020 02:20:01 午後,826.2,1.01,3.52,1025.750
3589,12/05/2020 02:30:01 午後,781.2,0.50,3.52,1025.850
3590,12/05/2020 02:40:01 午後,738.7,1.01,3.52,1025.650
3591,12/05/2020 02:50:01 午後,693.7,2.01,6.54,1025.650
3592,12/05/2020 03:00:01 午後,646.2,2.01,5.54,1025.850
3593,12/05/2020 03:10:01 午後,596.2,2.01,6.04,1025.650
3594,12/05/2020 03:20:01 午後,531.2,1.51,5.54,1025.650
3595,12/05/2020 03:30:01 午後,488.7,1.51,5.03,1025.750
3596,12/05/2020 03:40:01 午後,433.7,1.01,5.03,1025.950
3597,12/05/2020 03:50:01 午後,378.7,0.50,3.52,1026.150
3598,12/05/2020 04:00:01 午後,323.7,1.01,4.53,1025.950
3599,12/05/2020 04:10:01 午後,271.2,0.50,3.02,1026.050
3600,12/05/2020 04:20:01 午後,218.7,0.50,2.52,1026.050
3601,12/05/2020 04:30:01 午後,158.7,1.01,3.52,1026.350
3602,12/05/2020 04:40:01 午後,103.7,1.51,4.03,1026.350
3603,12/05/2020 04:50:01 午後,63.7,0.50,3.02,1026.450
3604,12/05/2020 05:00:01 午後,36.2,0.50,2.52,1026.550
3605,12/05/2020 05:10:01 午後,16.2,0.50,2.52,1026.650
3606,12/05/2020 05:20:01 午後,3.7,1.01,3.02,1026.650
3607,12/05/2020 05:30:01 午後,1.2,0.50,3.02,1026.350
3608,12/05/2020 05:40:01 午後,1.2,0.50,3.02,1026.450
3609,12/05/2020 05:50:01 午後,1.2,0.00,2.01,1026.550
3610,12/05/2020 06:00:01 午後,1.2,0.50,3.02,1026.450
3611,12/05/2020 06:10:01 午後,1.2,1.01,4.03,1026.450
3612,12/05/2020 06:20:01 午後,1.2,0.50,3.52,1026.450
3613,12/05/2020 06:30:01 午後,1.2,1.01,4.03,1026.550
3614,12/05/2020 06:40:01 午後,1.2,0.00,2.52,1026.650
3615,12/05/2020 06:50:01 午後,1.2,0.00,2.01,1026.750
3616,12/05/2020 07:00:01 午後,1.2,0.50,2.52,1026.850
3617,12/05/2020 07:10:01 午後,1.2,0.50,3.52,1026.950
3618,12/05/2020 07:20:01 午後,1.2,0.00,2.01,1026.950
3619,12/05/2020 07:30:01 午後,1.2,0.00,2.52,1027.050
3620,12/05/2020 07:40:01 午後,1.2,0.50,2.52,1027.050
3621,12/05/2020 07:50:01 午後,1.2,0.00,2.01,1027.150
3622,12/05/2020 08:00:01 午後,1.2,0.00,2.01,1027.150
3623,12/05/2020 08:10:01 午後,1.2,0.00,1.51,1027.450
3624,12/05/2020 08:20:01 午後,1.2,0.00,2.01,1027.450
3625,12/05/2020 08:30:01 午後,1.2,0.50,3.52,1027.250
3626,12/05/2020 08:40:01 午後,1.2,1.01,4.03,1027.450
3627,12/05/2020 08:50:01 午後,1.2,0.50,3.52,1027.450
3628,12/05/2020 09:00:01 午後,1.2,1.01,4.03,1027.450
3629,12/05/2020 09:10:01 午後,1.2,1.01,4.03,1027.550
3630,12/05/2020 09:20:01 午後,1.2,1.01,4.53,1027.550
3631,12/05/2020 09:30:01 午後,1.2,1.01,3.52,1027.150
3632,12/05/2020 09:40:01 午後,1.2,1.51,4.53,1027.250
3633,12/05/2020 09:50:01 午後,1.2,1.01,4.03,1027.050
3634,12/05/2020 10:00:01 午後,1.2,0.50,3.02,1027.350
3635,12/05/2020 10:10:01 午後,1.2,0.50,3.02,1027.250
3636,12/05/2020 10:20:01 午後,1.2,1.01,4.53,1027.250
3637,12/05/2020 10:30:01 午後,1.2,0.50,3.52,1027.250
3638,12/05/2020 10:40:01 午後,1.2,1.01,4.03,1027.250
3639,12/05/2020 10:50:01 午後,1.2,1.01,3.52,1027.150
3640,12/05/2020 11:00:01 午後,1.2,1.01,4.53,1027.050
3641,12/05/2020 11:10:01 午後,1.2,1.01,3.52,1026.750
3642,12/05/2020 11:20:01 午後,1.2,1.01,4.03,1026.850
3643,12/05/2020 11:30:01 午後,1.2,1.01,3.02,1026.550
3644,12/05/2020 11:40:01 午後,1.2,1.01,4.03,1026.450
3645,12/05/2020 11:50:01 午後,1.2,1.01,4.03,1026.350
3646,12/06/2020 12:00:01 午前,1.2,1.01,4.03,1026.450
